date,game_id,home_team,away_team,actual_total,market_line,over_pred_residual,over_pred_total,over_edge,under_prob,bet_direction,bet_result,profit_units,conflict_flag,train_samples,over_model_trees,under_model_trees
2025-02-03,0022400701,DET,ATL,262,235.16666666666666,-3.1818803884652676,231.9847862782014,-3.1818803884652596,0.5496142208981105,,,,False,720,0,0
2025-02-03,0022400702,NYK,HOU,242,224.16666666666666,-0.4980104458320667,223.66865622083458,-0.49801044583207954,0.4423221614717995,,,,False,720,0,0
2025-02-03,0022400703,MEM,SAS,237,241.33333333333334,-3.2612306859020435,238.0721026474313,-3.261230685902035,0.884893875032353,,,,False,720,0,0
2025-02-03,0022400707,UTA,IND,223,239.16666666666666,3.600965488117372,242.76763215478402,3.6009654881173674,0.6372962985431813,,,,False,720,0,0
2025-02-03,0022400705,OKC,MIL,221,233.0,1.400958457779676,234.40095845777967,1.4009584577796659,0.4872038514118202,,,,False,720,0,0
2025-02-03,0022400706,DEN,NOP,238,239.33333333333334,1.8343576784928708,241.1676910118262,1.8343576784928644,0.6801986214500717,,,,False,720,0,0
2025-02-03,0022400708,GSW,ORL,203,212.33333333333334,-5.518335828999484,206.81499750433386,-5.518335828999483,0.5653447706958507,UNDER,WIN,0.9090909090909091,False,720,0,0
2025-02-03,0022400709,POR,PHX,240,229.66666666666666,5.367862895803489,235.03452956247014,5.3678628958034835,0.5671873597213327,,,,False,720,0,0
2025-02-04,0022400710,CLE,BOS,217,237.33333333333334,-1.0557685846796456,236.2775647486537,-1.0557685846796403,0.3140809368712204,,,,False,730,0,0
2025-02-04,0022400712,PHI,DAL,234,225.5,5.587757946476899,231.0877579464769,5.5877579464768985,0.6000316944191395,,,,False,730,0,0
2025-02-04,0022400711,BKN,HOU,196,209.5,-1.0846604759835072,208.4153395240165,-1.0846604759834975,0.5315563763068439,,,,False,730,0,0
2025-02-04,0022400714,CHI,MIA,257,227.66666666666666,-2.255738921055063,225.4109277456116,-2.2557389210550696,0.732038815837957,,,,False,730,0,0
2025-02-04,0022400713,TOR,NYK,236,231.5,10.661174754542529,242.16117475454251,10.661174754542515,0.19476392744873638,,,,False,730,0,0
2025-02-04,0022400715,LAC,LAL,219,220.5,7.789097245486202,228.2890972454862,7.789097245486204,0.26509082935850503,OVER,LOSS,-1.0,False,730,0,0
2025-02-04,0022400716,POR,IND,201,233.33333333333334,9.77260446780988,243.10593780114323,9.772604467809884,0.37487564188643807,,,,False,730,0,0
2025-02-05,0022400717,CHA,MIL,214,220.16666666666666,1.1875897385742482,221.3542564052409,1.1875897385742462,0.5501483386906951,,,,False,737,0,0
