date,game_id,home_team,away_team,actual_total,market_line,pred_model,pred_matchup,pred_blended,edge,bet_direction,profit,result,edge_bucket,train_samples
2025-02-09,0022400753,HOU,TOR,181,224.5,223.09211425417203,228.13302320195797,226.62075051762218,2.1207505176221844,,,,,772
2025-02-09,0022400754,MIL,PHI,262,227.16666666666666,230.99009654397184,248.47784038463632,243.23151723243694,16.064850565770286,,,,,772
2025-02-10,0022400756,ORL,ATL,218,221.66666666666666,217.9085951734594,221.25723565858607,220.25264351304804,-1.414023153618615,,,,,775
2025-02-10,0022400757,WAS,SAS,252,236.16666666666666,222.42545368500706,238.62352623239215,233.7641044681766,-2.4025621984900454,,,,,775
2025-02-10,0022400759,MIA,BOS,188,219.33333333333334,229.21986187595516,230.0345076984282,229.7901139516863,10.456780618352951,,,,,775
2025-02-10,0022400755,CLE,MIN,235,228.66666666666666,237.61892915620172,243.55132913725453,241.77160914293864,13.104942476271987,,,,,775
2025-02-10,0022400758,BKN,CHA,186,212.66666666666666,215.98559958748385,204.4670991811679,207.92264930306266,-4.7440173636040015,UNDER,100.0,WIN,4.0-5.0,775
2025-02-10,0022400760,MIL,GSW,236,231.5,229.73821063105584,244.96218186461198,240.39499049454514,8.89499049454514,,,,,775
2025-02-10,0022400762,DAL,SAC,257,237.5,226.71280521801307,250.8487689522729,243.60797983199495,6.107979831994953,OVER,100.0,WIN,6.0-8.0,775
2025-02-10,0022400763,DEN,POR,263,233.0,233.0080533404504,234.66246603239847,234.16614222481402,1.166142224814024,,,,,775
2025-02-10,0022400768,LAL,UTA,245,234.66666666666666,232.5405284018091,237.5082742131317,236.0179504697349,1.3512838030682417,,,,,775
2025-02-10,0022400761,OKC,NOP,238,234.33333333333334,227.88999293548773,253.20573906729533,245.611015227753,11.277681894419658,,,,,775
2025-02-11,0022400764,PHI,TOR,209,226.16666666666666,226.81427220238177,233.64160352146052,231.59340412573687,5.42673745907021,OVER,-110.0,LOSS,5.0-6.0,785
2025-02-11,0022400765,IND,NYK,243,239.66666666666666,229.16694097518052,238.66529194618118,235.81578665488098,-3.8508800117856765,,,,,785
2025-02-11,0022400766,CHI,DET,224,238.5,227.28443335230767,239.71186066115547,235.9836324685011,-2.5163675314989007,,,,,785
2025-02-11,0022400767,PHX,MEM,231,244.16666666666666,236.1489133091596,250.4781507969118,246.17937955058613,2.012712883919477,,,,,785
2025-02-12,0022400770,ORL,CHA,188,204.33333333333334,216.07911651663548,212.45306136336185,213.54087790934392,9.207544576010577,,,,,789
2025-02-12,0022400776,MIN,MIL,204,224.66666666666666,227.99638738779072,244.66043066129737,239.66121767924534,14.994551012578683,,,,,789
2025-02-12,0022400769,BOS,SAS,219,233.5,231.72932271692352,243.0746551437561,239.67105541570632,6.17105541570632,OVER,-110.0,LOSS,6.0-8.0,789
2025-02-12,0022400772,BKN,PHI,196,212.66666666666666,220.8768629085263,212.92322120107195,215.30931371330826,2.642647046641599,,,,,789
2025-02-12,0022400773,NYK,ATL,297,239.66666666666666,226.31608042844408,239.56153399217766,235.58789792305754,-4.078768743609118,UNDER,-110.0,LOSS,4.0-5.0,789
2025-02-12,0022400775,CHI,DET,238,236.83333333333334,227.4387164377522,240.7772960444484,236.77572216243954,-0.057611170893807184,,,,,789
2025-02-12,0022400774,TOR,CLE,239,236.33333333333334,233.32565560690978,232.64322051633013,232.847951043504,-3.485382289829346,,,,,789
2025-02-12,0022400771,WAS,IND,264,239.5,223.50543126618234,236.9311574025511,232.90343956164048,-6.596560438359518,UNDER,-110.0,LOSS,6.0-8.0,789
2025-02-12,0022400778,OKC,MIA,216,218.83333333333334,224.55057319884938,230.70972326361016,228.86197824418193,10.028644910848584,,,,,789
2025-02-12,0022400779,HOU,PHX,230,223.5,222.87942087638362,237.27078607962534,232.95337651865282,9.453376518652817,,,,,789
2025-02-12,0022400780,DEN,POR,253,232.83333333333334,235.80472993899224,244.17047251509226,241.66074974226223,8.827416408928883,,,,,789
2025-02-12,0022400777,NOP,SAC,230,238.5,224.70540936877836,251.63182669200648,243.55390149503802,5.053901495038019,OVER,-110.0,LOSS,5.0-6.0,789
2025-02-12,0022400781,UTA,LAL,250,236.33333333333334,233.97250873411062,243.0335868546594,240.31526341849477,3.981930085161423,,,,,789
2025-02-12,0022400782,DAL,GSW,218,233.33333333333334,228.42305927816523,247.76073635597677,241.9594332326333,8.626099899299959,,,,,789
2025-02-12,0022400783,LAC,MEM,242,237.33333333333334,236.76608711031298,246.04208070340803,243.2592826254795,5.925949292146157,OVER,100.0,WIN,5.0-6.0,789
2025-02-13,0022400787,MIN,OKC,217,222.0,232.7772213426537,235.08914669545646,234.39556908961563,12.395569089615634,,,,,804
2025-02-13,0022400786,DAL,MIA,231,221.66666666666666,223.5777830498947,232.66829285117032,229.94113991078763,8.27447324412097,,,,,804
2025-02-13,0022401004,UTA,LAC,236,225.66666666666666,229.49272416354796,244.1479746483482,239.7513995029081,14.084732836241443,,,,,804
2025-02-13,0022400784,HOU,GSW,203,216.66666666666666,220.5461035279107,226.6886818673102,224.84590836549035,8.179241698823688,,,,,804
2025-02-13,0022400785,NOP,SAC,273,235.66666666666666,225.5562210379415,251.02816746111455,243.3865835341626,7.719916867495954,OVER,100.0,WIN,6.0-8.0,804
2025-02-19,0022400524,LAL,CHA,197,227.16666666666666,224.497627087895,224.56205773367998,224.5427285399445,-2.6239381267221518,,,,,809
2025-02-20,0022400796,POR,LAL,212,227.0,232.31956043310902,235.62121524928,234.63071880442868,7.630718804428682,OVER,-110.0,LOSS,6.0-8.0,810
2025-02-20,0022400788,IND,MEM,240,249.83333333333334,234.97198232156285,248.19511091845283,244.22817233938582,-5.605160993947521,UNDER,100.0,WIN,5.0-6.0,810
2025-02-20,0022400789,PHI,BOS,228,223.5,232.27036242672074,236.1200418583768,234.96513802887995,11.465138028879949,,,,,810
2025-02-20,0022400790,ATL,ORL,222,222.66666666666666,222.2062108562293,228.76965296007285,226.80062032891976,4.133953662253106,OVER,-110.0,LOSS,4.0-5.0,810
2025-02-20,0022400791,BKN,CLE,207,225.5,229.6765106059304,217.28765351195054,221.00431064014447,-4.4956893598555325,UNDER,100.0,WIN,4.0-5.0,810
2025-02-20,0022400792,NYK,CHI,224,242.5,227.13609321397587,250.96196660804964,243.8142045898275,1.3142045898275114,,,,,810
2025-02-20,0022400793,MIL,LAC,226,227.33333333333334,231.50809809357,242.61660017974938,239.28404955389556,11.950716220562214,,,,,810
2025-02-20,0022400794,DEN,CHA,244,228.33333333333334,224.9929450958772,231.42201839416526,229.4932964046788,1.1599630713454587,,,,,810
2025-02-20,0022400795,SAS,PHX,229,237.0,229.98138167182313,248.62240005448086,243.03009453968355,6.030094539683546,OVER,-110.0,LOSS,6.0-8.0,810
2025-02-21,0022400797,CLE,NYK,247,239.5,235.26685627967385,249.94107927882948,245.53881237908274,6.038812379082742,OVER,100.0,WIN,6.0-8.0,819
2025-02-21,0022400800,TOR,MIA,231,221.33333333333334,221.13606236231644,216.35789696580565,217.79134658475886,-3.5419867485744874,,,,,819
2025-02-21,0022400801,HOU,MIN,236,216.5,223.31674344850182,223.462097045932,223.41849096670293,6.918490966702933,OVER,100.0,WIN,6.0-8.0,819
2025-02-21,0022400799,WAS,MIL,205,229.66666666666666,222.30529969180813,240.70802298776613,235.18720599897873,5.520539332312069,OVER,-110.0,LOSS,5.0-6.0,819
2025-02-21,0022400798,ORL,MEM,209,224.5,226.47035782686314,231.23519716853596,229.8057453660341,5.3057453660341025,OVER,-110.0,LOSS,5.0-6.0,819
2025-02-21,0022400805,SAC,GSW,240,233.5,222.66503624001285,237.52960426174099,233.07023385522254,-0.4297661447774601,,,,,819
2025-02-21,0022400804,UTA,OKC,237,236.5,231.6111736009278,246.76073132429008,242.21586400728137,5.715864007281368,OVER,100.0,WIN,5.0-6.0,819
2025-02-21,0022400802,SAS,DET,235,232.5,230.31095506849115,242.18464200573888,238.62253592456454,6.122535924564545,OVER,100.0,WIN,6.0-8.0,819
2025-02-21,0022400803,DAL,NOP,214,236.83333333333334,226.94027740899168,255.37532788811563,246.84481274437843,10.011479411045087,,,,,819
2025-02-22,0022400806,CHI,PHX,238,238.5,226.81631418411166,245.89876426535227,240.17402924098008,1.6740292409800759,,,,,828
2025-02-22,0022400807,PHI,BKN,208,213.5,223.09924233084993,214.33853669702336,216.96674838717132,3.4667483871713216,,,,,828
2025-02-22,0022400808,DEN,LAL,223,240.66666666666666,241.49614112089165,246.00466641651138,244.65210882782546,3.985442161158801,,,,,828
2025-02-22,0022400809,UTA,HOU,239,228.66666666666666,223.72211662203392,236.92546209810052,232.96445845528052,4.297791788613864,OVER,100.0,WIN,4.0-5.0,828
2025-02-22,0022400810,POR,CHA,229,222.0,217.1904200638101,222.0164122068682,220.56861456395075,-1.4313854360492542,,,,,828
2025-02-23,0022400817,MIL,MIA,233,221.5,223.47630414689382,227.16632247733298,226.0593169782012,4.5593169782011955,OVER,100.0,WIN,4.0-5.0,833
2025-02-23,0022400815,ORL,WAS,200,216.33333333333334,218.6372845053223,220.02773982070136,219.61060322608762,3.2772698927542763,,,,,833
2025-02-23,0022400811,BOS,NYK,223,231.5,234.93247825420448,246.02422129220366,242.6966983808039,11.196698380803895,,,,,833
2025-02-23,0022400813,IND,LAC,240,230.5,230.68621361164023,241.7295210720074,238.41652883389722,7.9165288338972175,OVER,100.0,WIN,6.0-8.0,833
2025-02-23,0022400814,ATL,DET,291,237.33333333333334,231.79190859852713,247.78467939992493,242.98684815950554,5.653514826172199,OVER,100.0,WIN,5.0-6.0,833
2025-02-23,0022400818,NOP,SAS,210,239.5,225.05014567513564,249.1154521180279,241.8958601851602,2.3958601851601884,,,,,833
2025-02-23,0022400816,TOR,PHX,236,227.5,223.99614037678367,234.66672435230305,231.4655491596472,3.965549159647196,,,,,833
2025-02-23,0022400819,CLE,MEM,252,249.5,236.01363553428243,245.9120332743448,242.94251395232607,-6.557486047673933,UNDER,-110.0,LOSS,6.0-8.0,833
2025-02-23,0022400820,MIN,OKC,253,228.83333333333334,232.09261341995284,236.5103518523976,235.18503032266415,6.351696989330804,OVER,100.0,WIN,6.0-8.0,833
2025-02-23,0022400812,GSW,DAL,228,228.5,227.2434150650584,241.19984132350805,237.01291344597314,8.51291344597314,,,,,833
2025-02-24,0022400823,PHI,CHI,252,232.0,222.1874407762139,240.40237643709997,234.93789573883413,2.937895738834129,,,,,843
2025-02-24,0022400821,DET,LAC,203,224.0,231.49215908425987,245.38602504563414,241.21786525722186,17.21786525722186,,,,,843
2025-02-24,0022400822,IND,DEN,241,246.33333333333334,240.0520564670308,254.27456103259212,250.0078096629237,3.6744763295903624,,,,,843
2025-02-24,0022400824,WAS,BKN,206,214.16666666666666,221.89588654525878,212.17809150819505,215.09343001931416,0.9267633526474981,,,,,843
2025-02-24,0022400828,SAC,CHA,218,231.16666666666666,216.01761325855284,231.49297570969222,226.85036697435038,-4.316299692316278,UNDER,100.0,WIN,4.0-5.0,843
2025-02-24,0022400827,UTA,POR,226,232.0,229.5746092012654,239.34510059827323,236.41395317917085,4.413953179170846,OVER,-110.0,LOSS,4.0-5.0,843
2025-02-24,0022400826,OKC,MIN,259,227.16666666666666,231.63441888331582,240.08785061837796,237.5518210978593,10.385154431192632,,,,,843
2025-02-24,0022400825,ATL,MIA,184,227.16666666666666,224.7725140666432,242.95384485691082,237.4994456198305,10.332778953163853,,,,,843
2025-02-25,0022400834,GSW,CHA,220,222.5,214.7860899694289,224.24694175485922,221.4086862192301,-1.0913137807698945,,,,,851
2025-02-25,0022400833,NOP,SAS,212,237.83333333333334,221.98339737906798,243.08080525880854,236.75158289488638,-1.08175043844696,,,,,851
2025-02-25,0022400832,MEM,PHX,299,244.83333333333334,222.92320546116454,248.70624753310017,240.97133491151948,-3.8619984218138654,,,,,851
2025-02-25,0022400835,LAL,DAL,206,231.5,231.5302105925925,236.8535967875414,235.25658092905672,3.7565809290567245,,,,,851
2025-02-25,0022400830,ORL,CLE,204,224.16666666666666,232.07179307433285,225.1850392717812,227.25106541254667,3.0843987458800086,,,,,851
2025-02-25,0022400829,TOR,BOS,212,226.33333333333334,230.1646468043679,231.05225195609913,230.78597041057975,4.452637077246408,OVER,-110.0,LOSS,4.0-5.0,851
2025-02-25,0022400831,HOU,MIL,197,226.33333333333334,220.0305532226979,224.45437097295013,223.12722564787447,-3.206107685458875,,,,,851
2025-02-26,0022400844,HOU,SAS,224,227.0,218.39275812094644,223.66598176748215,222.08401467352144,-4.9159853264785625,UNDER,100.0,WIN,4.0-5.0,858
2025-02-26,0022400843,UTA,SAC,219,235.66666666666666,229.65855711927765,252.15947565170853,245.40920009197924,9.742533425312587,,,,,858
2025-02-26,0022400842,CHI,LAC,239,228.0,225.10103952925684,238.7988931513504,234.68953706472232,6.689537064722316,OVER,100.0,WIN,6.0-8.0,858
2025-02-26,0022400841,MIA,ATL,240,229.16666666666666,224.8688335695042,231.20966308915,229.30741423325628,0.14074756658962428,,,,,858
2025-02-26,0022400836,DET,BOS,214,225.83333333333334,234.23025523045527,236.9808025786303,236.15563837417778,10.32230504084444,,,,,858
2025-02-26,0022400839,WAS,POR,250,230.33333333333334,228.00067999766316,229.97516706326516,229.38282094358453,-0.950512389748809,,,,,858
2025-02-26,0022400838,NYK,PHI,215,231.0,223.32115767088558,245.07341273764519,238.54773621761728,7.547736217617285,OVER,-110.0,LOSS,6.0-8.0,858
2025-02-26,0022400837,IND,TOR,202,235.83333333333334,224.74575169131734,237.33306518627796,233.55687113778976,-2.276462195543587,,,,,858
2025-02-26,0022400840,BKN,OKC,250,217.16666666666666,230.088330316827,217.44449351092175,221.23764455269333,4.070977886026668,OVER,100.0,WIN,4.0-5.0,858
2025-02-27,0022400845,ORL,GSW,236,210.5,224.54895726553863,218.143314299174,220.06500718908336,9.56500718908336,,,,,867
2025-02-27,0022400847,DAL,CHA,199,223.33333333333334,216.62550152747866,223.54931370631658,221.47217005266518,-1.8611632806681655,,,,,867
2025-02-27,0022400846,MIL,DEN,233,240.16666666666666,235.27738883344168,235.39205541895873,235.3576554433036,-4.809011223363058,UNDER,100.0,WIN,4.0-5.0,867
2025-02-27,0022400849,LAL,MIN,213,226.16666666666666,229.9855288873074,234.22702271500606,232.95457456669644,6.787907900029779,OVER,-110.0,LOSS,6.0-8.0,867
2025-02-27,0022400848,PHX,NOP,240,235.66666666666666,225.66858756783125,249.92062044663615,242.64501058299464,6.978343916327987,OVER,100.0,WIN,6.0-8.0,867
2025-02-28,0022400854,MIA,IND,245,225.5,223.00098049577323,226.72234675535435,225.60593687748002,0.10593687748001912,,,,,872
2025-02-28,0022400851,ATL,OKC,254,241.83333333333334,234.9480353961122,252.99059423274903,247.577826581758,5.7444932484246465,OVER,100.0,WIN,5.0-6.0,872
2025-02-28,0022400852,BOS,CLE,239,232.5,243.50606028658262,232.84050269384397,236.04016997166556,3.540169971665563,,,,,872
2025-02-28,0022400853,BKN,POR,223,218.33333333333334,224.08819688225645,214.9361185552172,217.68174205332897,-0.651591280004368,,,,,872
2025-02-28,0022400850,DET,DEN,253,237.0,238.12165074278622,247.46438863996062,244.6615672708083,7.661567270808291,OVER,100.0,WIN,6.0-8.0,872
2025-02-28,0022400855,CHI,TOR,240,235.33333333333334,221.7844225562628,235.22810277814727,231.19499871158195,-4.138334621751397,UNDER,-110.0,LOSS,4.0-5.0,872
2025-02-28,0022400856,MEM,NYK,227,245.0,226.1248513541211,254.00673270551488,245.64216830009673,0.6421683000967278,,,,,872
2025-02-28,0022400857,PHX,NOP,233,235.66666666666666,226.8011785504196,252.2413164413639,244.60927507408059,8.942608407413928,,,,,872
2025-02-28,0022400859,LAL,LAC,208,220.16666666666666,226.4541446475582,229.97351645066666,228.9177049097341,8.751038243067455,,,,,872
2025-02-28,0022400858,UTA,MIN,233,226.33333333333334,226.6158318067911,245.5431596388869,239.86496128925813,13.53162795592479,,,,,872
2025-03-01,0022400860,CHA,WAS,213,219.66666666666666,219.9847029941334,221.0271938879174,220.7144466197822,1.047779953115537,,,,,882
2025-03-01,0022400861,DET,BKN,209,218.16666666666666,226.34732204881556,220.63736221768153,222.35035016702173,4.183683500355073,OVER,-110.0,LOSS,4.0-5.0,882
2025-03-01,0022400862,HOU,SAC,216,228.0,228.103640057874,228.7396740960694,228.54886388461077,0.5488638846107676,,,,,882
2025-03-01,0022400863,MEM,SAS,258,242.33333333333334,220.77273272006002,240.8698805473215,234.84073619914304,-7.492597134190305,UNDER,-110.0,LOSS,6.0-8.0,882
2025-03-01,0022400864,PHI,GSW,245,225.66666666666666,227.64003634633798,234.70447670069836,232.58514459439021,6.918477927723558,OVER,100.0,WIN,6.0-8.0,882
2025-03-01,0022400865,DAL,MIL,249,227.66666666666666,225.00013312299535,225.82077705122225,225.57458387275415,-2.0920827939125104,,,,,882
2025-03-02,0022400869,MIA,NYK,228,223.0,225.73376847815211,234.30314677103007,231.73233328316667,8.732333283166668,,,,,888
2025-03-02,0022400866,BOS,DEN,213,235.33333333333334,242.49265141808104,241.58129314061188,241.85470062385264,6.521367290519294,OVER,-110.0,LOSS,6.0-8.0,888
2025-03-02,0022400867,CLE,POR,262,234.33333333333334,233.03409751444576,234.0442037454793,233.74117187616923,-0.5921614571641101,,,,,888
2025-03-02,0022400874,LAL,LAC,210,219.83333333333334,225.50688390407495,227.06035133892914,226.59431110847288,6.760977775139537,OVER,-110.0,LOSS,6.0-8.0,888
2025-03-02,0022400868,IND,CHI,239,243.16666666666666,226.4785496683163,245.4180859061395,239.73622503479254,-3.4304416318741175,,,,,888
2025-03-02,0022400872,UTA,NOP,249,232.0,226.04130440036482,245.61502553746473,239.74290919633475,7.74290919633475,OVER,100.0,WIN,6.0-8.0,888
2025-03-02,0022400873,PHX,MIN,214,229.66666666666666,229.27292610184105,246.60249974202063,241.40362764996672,11.736960983300065,,,,,888
2025-03-02,0022400871,SAS,OKC,278,235.33333333333334,232.90257110871602,244.28157289210753,240.86787235709005,5.534539023756707,OVER,100.0,WIN,5.0-6.0,888
2025-03-02,0022400870,ORL,TOR,206,211.5,217.19112741544873,215.24868827157485,215.83142001473698,4.3314200147369775,OVER,-110.0,LOSS,4.0-5.0,888
2025-03-03,0022400875,CHA,GSW,220,224.33333333333334,222.21081486220393,218.88910064452898,219.88561490983145,-4.447718423501897,UNDER,100.0,WIN,4.0-5.0,897
2025-03-03,0022400876,PHI,POR,221,228.16666666666666,225.42386736840407,232.79180529028875,230.58142391372334,2.4147572470566843,,,,,897
2025-03-03,0022400877,MIA,WAS,196,219.5,227.17527563525363,227.84478619310846,227.643933025752,8.143933025752006,,,,,897
2025-03-03,0022400878,MEM,ATL,262,253.33333333333334,227.83113659404086,252.7029977955606,245.24143943510467,-8.091893898228676,,,,,897
2025-03-03,0022400879,OKC,HOU,265,226.83333333333334,229.8415623171672,237.91502736239903,235.49298784882944,8.6596545154961,,,,,897
2025-03-03,0022400880,DAL,SAC,220,231.5,233.10073679082598,237.16737214656322,235.947381539842,4.447381539842013,OVER,-110.0,LOSS,4.0-5.0,897
2025-03-03,0022400881,UTA,DET,240,232.16666666666666,235.35989885059104,240.89654229803705,239.23554926380325,7.068882597136593,OVER,100.0,WIN,6.0-8.0,897
2025-03-04,0022400886,CHI,CLE,256,246.0,235.9852227398264,247.5480934050525,244.07923220548466,-1.920767794515342,,,,,904
2025-03-04,0022400883,ORL,TOR,227,209.5,215.20621354878287,208.8881015629338,210.7835351586885,1.283535158688494,,,,,904
2025-03-04,0022400884,ATL,MIL,248,240.83333333333334,227.8705453440265,239.8327462499746,236.24408597819016,-4.589247355143186,UNDER,-110.0,LOSS,4.0-5.0,904
2025-03-04,0022400885,NYK,GSW,216,231.16666666666666,232.3904246545561,241.19794394515765,238.5556881579772,7.38902149131053,OVER,-110.0,LOSS,6.0-8.0,904
2025-03-04,0022400890,LAL,NOP,251,230.0,226.67562418771118,229.2853099159565,228.5024041974829,-1.497595802517111,,,,,904
2025-03-04,0022400887,MIN,PHI,238,223.33333333333334,220.37895696651006,231.1359545944668,227.90885530607977,4.575521972746429,OVER,100.0,WIN,4.0-5.0,904
2025-03-04,0022400888,SAS,BKN,240,225.33333333333334,222.61361783045362,221.2357390564827,221.64910268867396,-3.6842306446593795,,,,,904
2025-03-04,0022400889,PHX,LAC,236,225.33333333333334,230.40151881650124,240.57187013378828,237.52076473860217,12.187431405268825,,,,,904
2025-03-04,0022400882,IND,HOU,217,230.33333333333334,228.36113896086158,233.47630537847408,231.94175545319032,1.6084221198569821,,,,,904
2025-03-05,0022400892,CHA,MIN,235,223.5,214.52665754112647,215.85846001201298,215.458919270747,-8.041080729252997,,,,,913
2025-03-05,0022400894,WAS,UTA,247,230.5,225.2507297888677,235.11240186418019,232.15390024158643,1.6539002415864275,,,,,913
2025-03-05,0022400891,BOS,POR,246,225.0,235.61044690782222,234.43033435169713,234.78436811853464,9.784368118534644,,,,,913
2025-03-05,0022400893,CLE,MIA,219,227.16666666666666,232.8061794215056,237.81881651804915,236.3150253890861,9.148358722419431,,,,,913
2025-03-05,0022400895,MEM,OKC,223,250.5,234.05660568248487,263.018532713248,254.32995460401906,3.829954604019065,,,,,913
2025-03-05,0022400897,MIL,DAL,244,225.33333333333334,223.30394484477642,228.27310345252124,226.78235587019776,1.449022536864419,,,,,913
2025-03-05,0022400898,LAC,DET,238,219.5,233.69818733251137,233.42305440850103,233.50559428570415,14.005594285704149,,,,,913
2025-03-05,0022400896,DEN,SAC,226,237.0,237.92060573797062,242.30844018460215,240.99208985061267,3.992089850612672,,,,,913
2025-03-06,0022400899,ATL,IND,242,247.16666666666666,232.731846256865,252.70870455507674,246.71564706561318,-0.45101960105347416,,,,,921
2025-03-06,0022400900,BOS,PHI,228,221.83333333333334,229.72031465176045,233.17533933176057,232.13883192776052,10.305498594427178,,,,,921
2025-03-06,0022400901,BKN,GSW,240,224.5,223.9443981974449,217.05742493866683,219.12351691630025,-5.376483083699753,UNDER,-110.0,LOSS,5.0-6.0,921
2025-03-06,0022400902,NOP,HOU,206,228.33333333333334,224.1770329098495,229.0164011936795,227.5645907085305,-0.7687426248028544,,,,,921
2025-03-06,0022400903,LAL,NYK,222,229.66666666666666,225.638382214556,232.29384971974935,230.2972094681913,0.6305428015246548,,,,,921
2025-03-06,0022400944,ORL,CHI,248,219.16666666666666,219.149755275518,226.90249798577713,224.57667517269937,5.41000850603271,OVER,100.0,WIN,5.0-6.0,921
2025-03-07,0022400907,MIA,MIN,210,216.16666666666666,227.82152856420691,232.0355461052146,230.77134084291228,14.604674176245624,,,,,927
2025-03-07,0022400904,CHA,CLE,235,234.33333333333334,227.99064900526835,227.70317453703325,227.78941687750375,-6.543916455829589,UNDER,-110.0,LOSS,6.0-8.0,927
2025-03-07,0022400905,TOR,UTA,227,229.83333333333334,223.75049051464669,226.95509605194349,225.99371439075443,-3.839618942578909,,,,,927
2025-03-07,0022400906,DAL,MEM,233,239.33333333333334,227.61761870705354,241.2016062377518,237.1264099785423,-2.20692335479103,,,,,927
2025-03-07,0022400911,LAC,NYK,200,220.16666666666666,224.77375717038055,236.0911556451597,232.6959361027259,12.529269436059252,,,,,927
2025-03-07,0022400909,DEN,PHX,290,237.5,233.42738533776543,251.01459717942998,245.7384336269306,8.2384336269306,,,,,927
2025-03-07,0022400910,SAC,SAS,236,235.66666666666666,230.1154669937118,243.58150996553135,239.54169707398546,3.8750304073188033,,,,,927
2025-03-07,0022400908,OKC,POR,196,227.0,236.53640451134416,254.3286494509083,248.99097596903906,21.990975969039056,,,,,927
2025-03-08,0022400917,MIL,ORL,220,217.83333333333334,223.75252767996477,218.96677006355276,220.40249734847634,2.569164015143002,,,,,935
2025-03-08,0022400919,GSW,DET,225,233.33333333333334,234.50113195189857,232.90701666712198,233.38525125255495,0.0519179192216086,,,,,935
2025-03-08,0022400916,MIA,CHI,223,226.33333333333334,226.71646993850194,236.60244938966906,233.6366555543189,7.303322220985564,OVER,-110.0,LOSS,6.0-8.0,935
2025-03-08,0022400918,BOS,LAL,212,226.5,235.21232441972768,223.21020504451184,226.81084085707658,0.3108408570765846,,,,,935
2025-03-08,0022400914,ATL,IND,238,243.33333333333334,233.7039036624024,254.70580418839154,248.40523403059478,5.071900697261441,OVER,-110.0,LOSS,5.0-6.0,935
2025-03-08,0022400913,HOU,NOP,263,229.66666666666666,225.65366910745152,229.61116141398855,228.4239137220274,-1.2427529446392498,,,,,935
2025-03-08,0022400915,TOR,WAS,235,222.66666666666666,219.52516522975617,221.28531285000363,220.75726856392936,-1.909398102737299,,,,,935
2025-03-08,0022400912,CHA,BKN,207,212.66666666666666,216.17004826083308,215.05370064319425,215.3886049284859,2.721938261819247,,,,,935
2025-03-09,0022400923,NOP,MEM,211,240.16666666666666,227.7921112106942,249.92829098580853,243.2874370532742,3.1207703866075462,,,,,943
2025-03-09,0022400920,OKC,DEN,230,240.66666666666666,238.6986342399415,258.0915671462898,252.27368727438528,11.607020607718624,,,,,943
2025-03-09,0022400921,DAL,PHX,241,228.83333333333334,229.24414307201891,242.8096628048952,238.7400068850323,9.906673551698958,,,,,943
2025-03-09,0022400922,MIL,CLE,212,237.83333333333334,236.08009256813742,233.91149868556988,234.56207685034013,-3.271256482993209,,,,,943
2025-03-09,0022400924,PHI,UTA,248,225.33333333333334,223.56824893594666,234.47686043082973,231.20427698236477,5.870943649031432,OVER,100.0,WIN,5.0-6.0,943
2025-03-09,0022400926,POR,DET,231,232.16666666666666,231.7633334118812,234.39390944217797,233.60473663308892,1.4380699664222618,,,,,943
2025-03-09,0022400925,MIN,SAS,265,233.0,226.65439199868925,241.07254515245313,236.74709920632392,3.7470992063239237,,,,,943
2025-03-09,0022400927,LAC,SAC,221,220.83333333333334,233.34660094444456,236.7048016077158,235.69734140873442,14.864008075401074,,,,,943
2025-03-10,0022400931,MIA,CHA,207,216.33333333333334,219.72849522456818,222.8848615196054,221.93795163109422,5.604618297760879,OVER,-110.0,LOSS,5.0-6.0,951
2025-03-10,0022400933,CHI,IND,224,241.5,231.61892685730024,247.12332652786307,242.47200662669422,0.972006626694224,,,,,951
2025-03-10,0022400928,ATL,PHI,255,234.5,226.2739592901518,248.95485371761794,242.15058538937808,7.6505853893780795,OVER,100.0,WIN,6.0-8.0,951
2025-03-10,0022400929,BOS,UTA,222,228.66666666666666,231.36412335420636,238.13580422716515,236.1042999652775,7.437633298610848,OVER,-110.0,LOSS,6.0-8.0,951
2025-03-10,0022400932,TOR,WAS,223,232.16666666666666,220.57342871460156,224.99353004985147,223.66749964927646,-8.499167017390192,,,,,951
2025-03-10,0022400939,SAC,NYK,237,220.83333333333334,227.4523125962729,235.45487536251989,233.0541065326458,12.220773199312447,,,,,951
2025-03-10,0022400934,HOU,ORL,181,213.5,223.74395909329,220.48071594688804,221.4596888908086,7.959688890808593,OVER,-110.0,LOSS,6.0-8.0,951
2025-03-10,0022400936,OKC,DEN,267,238.5,236.85044730913535,256.36595435066806,250.5113022382082,12.011302238208202,,,,,951
2025-03-10,0022400937,SAS,DAL,262,229.33333333333334,223.4160760412477,241.07946581193846,235.78044888073123,6.447115547397885,OVER,100.0,WIN,6.0-8.0,951
2025-03-10,0022400938,GSW,POR,250,230.5,228.25696569183089,229.67105693213387,229.24682956004295,-1.2531704399570458,,,,,951
2025-03-10,0022400935,MEM,PHX,238,242.66666666666666,230.97329348288613,258.37338719358274,250.15335908037375,7.48669241370709,OVER,-110.0,LOSS,6.0-8.0,951
2025-03-10,0022400930,BKN,LAL,219,215.66666666666666,224.65838630845943,215.96287108520391,218.57152565218055,2.904858985513897,,,,,951
2025-03-11,0022400943,NOP,LAC,247,224.5,224.94540266661667,230.97233906052043,229.1642581423493,4.664258142349297,OVER,100.0,WIN,4.0-5.0,963
