date,home_team,away_team,actual_total,market_total_line,model_total,edge,bet_side,bet_result,profit_units,staked_units,n_train_games,skip_reason
2024-11-26,Washington Wizards,Chicago Bulls,235,244.33333333333334,,,NO_BET,NO_BET,0.0,0.0,251,insufficient_history
2024-11-27,Charlotte Hornets,Miami Heat,192,217.5,,,NO_BET,NO_BET,0.0,0.0,256,insufficient_history
2024-11-27,Cleveland Cavaliers,Atlanta Hawks,259,240.5,,,NO_BET,NO_BET,0.0,0.0,256,insufficient_history
2024-11-27,Dallas Mavericks,New York Knicks,243,234.5,,,NO_BET,NO_BET,0.0,0.0,256,insufficient_history
2024-11-27,Golden State Warriors,Oklahoma City Thunder,206,230.33333333333334,,,NO_BET,NO_BET,0.0,0.0,256,insufficient_history
2024-11-27,Indiana Pacers,Portland Trail Blazers,235,231.66666666666666,,,NO_BET,NO_BET,0.0,0.0,256,insufficient_history
2024-11-27,Memphis Grizzlies,Detroit Pistons,242,225.16666666666666,,,NO_BET,NO_BET,0.0,0.0,256,insufficient_history
2024-11-27,Minnesota Timberwolves,Sacramento Kings,219,221.66666666666666,,,NO_BET,NO_BET,0.0,0.0,256,insufficient_history
2024-11-27,New Orleans Pelicans,Toronto Raptors,212,222.33333333333334,,,NO_BET,NO_BET,0.0,0.0,256,insufficient_history
2024-11-27,Orlando Magic,Chicago Bulls,252,224.0,,,NO_BET,NO_BET,0.0,0.0,256,insufficient_history
2024-11-27,Philadelphia 76ers,Houston Rockets,237,217.83333333333334,,,NO_BET,NO_BET,0.0,0.0,256,insufficient_history
2024-11-27,Phoenix Suns,Brooklyn Nets,244,219.33333333333334,,,NO_BET,NO_BET,0.0,0.0,256,insufficient_history
2024-11-27,San Antonio Spurs,Los Angeles Lakers,220,226.66666666666666,,,NO_BET,NO_BET,0.0,0.0,256,insufficient_history
2024-11-27,Utah Jazz,Denver Nuggets,225,231.5,,,NO_BET,NO_BET,0.0,0.0,256,insufficient_history
2024-11-27,Washington Wizards,LA Clippers,217,223.0,,,NO_BET,NO_BET,0.0,0.0,256,insufficient_history
2024-11-29,Atlanta Hawks,Cleveland Cavaliers,218,246.83333333333334,,,NO_BET,NO_BET,0.0,0.0,270,insufficient_history
2024-11-29,Brooklyn Nets,Orlando Magic,223,209.66666666666666,,,NO_BET,NO_BET,0.0,0.0,270,insufficient_history
2024-11-29,Charlotte Hornets,New York Knicks,197,222.83333333333334,,,NO_BET,NO_BET,0.0,0.0,270,insufficient_history
2024-11-29,Chicago Bulls,Boston Celtics,267,242.5,,,NO_BET,NO_BET,0.0,0.0,270,insufficient_history
2024-11-29,Indiana Pacers,Detroit Pistons,236,231.0,,,NO_BET,NO_BET,0.0,0.0,270,insufficient_history
2024-11-29,Los Angeles Lakers,Oklahoma City Thunder,194,231.5,,,NO_BET,NO_BET,0.0,0.0,270,insufficient_history
2024-11-29,Memphis Grizzlies,New Orleans Pelicans,229,230.16666666666666,,,NO_BET,NO_BET,0.0,0.0,270,insufficient_history
2024-11-29,Miami Heat,Toronto Raptors,232,219.5,,,NO_BET,NO_BET,0.0,0.0,270,insufficient_history
2024-11-29,Minnesota Timberwolves,LA Clippers,185,216.66666666666666,,,NO_BET,NO_BET,0.0,0.0,270,insufficient_history
2024-11-29,Portland Trail Blazers,Sacramento Kings,221,223.33333333333334,,,NO_BET,NO_BET,0.0,0.0,270,insufficient_history
2024-11-30,Charlotte Hornets,Atlanta Hawks,211,227.16666666666666,,,NO_BET,NO_BET,0.0,0.0,280,insufficient_history
2024-11-30,Detroit Pistons,Philadelphia 76ers,207,217.16666666666666,,,NO_BET,NO_BET,0.0,0.0,280,insufficient_history
2024-11-30,Milwaukee Bucks,Washington Wizards,238,230.5,,,NO_BET,NO_BET,0.0,0.0,280,insufficient_history
2024-11-30,Phoenix Suns,Golden State Warriors,218,231.66666666666666,,,NO_BET,NO_BET,0.0,0.0,280,insufficient_history
2024-11-30,Utah Jazz,Dallas Mavericks,200,233.16666666666666,,,NO_BET,NO_BET,0.0,0.0,280,insufficient_history
2024-12-01,Brooklyn Nets,Orlando Magic,192,209.66666666666666,,,NO_BET,NO_BET,0.0,0.0,285,insufficient_history
2024-12-01,Cleveland Cavaliers,Boston Celtics,226,236.66666666666666,,,NO_BET,NO_BET,0.0,0.0,285,insufficient_history
2024-12-01,Houston Rockets,Oklahoma City Thunder,235,219.5,,,NO_BET,NO_BET,0.0,0.0,285,insufficient_history
2024-12-01,LA Clippers,Denver Nuggets,248,223.16666666666666,,,NO_BET,NO_BET,0.0,0.0,285,insufficient_history
2024-12-01,Memphis Grizzlies,Indiana Pacers,257,242.0,,,NO_BET,NO_BET,0.0,0.0,285,insufficient_history
2024-12-01,New York Knicks,New Orleans Pelicans,203,226.16666666666666,,,NO_BET,NO_BET,0.0,0.0,285,insufficient_history
2024-12-01,Portland Trail Blazers,Dallas Mavericks,268,228.33333333333334,,,NO_BET,NO_BET,0.0,0.0,285,insufficient_history
2024-12-01,Sacramento Kings,San Antonio Spurs,252,225.5,,,NO_BET,NO_BET,0.0,0.0,285,insufficient_history
2024-12-01,Toronto Raptors,Miami Heat,235,222.0,,,NO_BET,NO_BET,0.0,0.0,285,insufficient_history
2024-12-01,Utah Jazz,Los Angeles Lakers,209,231.33333333333334,,,NO_BET,NO_BET,0.0,0.0,285,insufficient_history
2024-12-02,Atlanta Hawks,New Orleans Pelicans,236,227.66666666666666,,,NO_BET,NO_BET,0.0,0.0,295,insufficient_history
2024-12-02,Boston Celtics,Miami Heat,197,220.5,,,NO_BET,NO_BET,0.0,0.0,295,insufficient_history
2024-12-02,Chicago Bulls,Brooklyn Nets,230,233.5,,,NO_BET,NO_BET,0.0,0.0,295,insufficient_history
2024-12-02,Minnesota Timberwolves,Los Angeles Lakers,189,221.33333333333334,,,NO_BET,NO_BET,0.0,0.0,295,insufficient_history
2024-12-03,Charlotte Hornets,Philadelphia 76ers,214,209.0,,,NO_BET,NO_BET,0.0,0.0,299,insufficient_history
2024-12-03,Cleveland Cavaliers,Washington Wizards,205,234.66666666666666,,,NO_BET,NO_BET,0.0,0.0,299,insufficient_history
2024-12-03,Dallas Mavericks,Memphis Grizzlies,237,241.66666666666666,,,NO_BET,NO_BET,0.0,0.0,299,insufficient_history
2024-12-03,Denver Nuggets,Golden State Warriors,234,239.0,,,NO_BET,NO_BET,0.0,0.0,299,insufficient_history
2024-12-03,Detroit Pistons,Milwaukee Bucks,235,221.66666666666666,,,NO_BET,NO_BET,0.0,0.0,299,insufficient_history
2024-12-03,LA Clippers,Portland Trail Blazers,232,218.33333333333334,,,NO_BET,NO_BET,0.0,0.0,299,insufficient_history
2024-12-03,New York Knicks,Orlando Magic,227,216.0,,,NO_BET,NO_BET,0.0,0.0,299,insufficient_history
2024-12-03,Oklahoma City Thunder,Utah Jazz,239,222.5,,,NO_BET,NO_BET,0.0,0.0,299,insufficient_history
2024-12-03,Phoenix Suns,San Antonio Spurs,197,230.0,,,NO_BET,NO_BET,0.0,0.0,299,insufficient_history
2024-12-03,Sacramento Kings,Houston Rockets,231,225.16666666666666,,,NO_BET,NO_BET,0.0,0.0,299,insufficient_history
2024-12-03,Toronto Raptors,Indiana Pacers,233,238.66666666666666,,,NO_BET,NO_BET,0.0,0.0,299,insufficient_history
2024-12-04,Boston Celtics,Detroit Pistons,250,221.0,,,NO_BET,NO_BET,0.0,0.0,310,insufficient_history
2024-12-04,Brooklyn Nets,Indiana Pacers,189,226.66666666666666,,,NO_BET,NO_BET,0.0,0.0,310,insufficient_history
2024-12-04,LA Clippers,Minnesota Timberwolves,188,211.33333333333334,,,NO_BET,NO_BET,0.0,0.0,310,insufficient_history
2024-12-04,Miami Heat,Los Angeles Lakers,227,217.33333333333334,,,NO_BET,NO_BET,0.0,0.0,310,insufficient_history
2024-12-04,Milwaukee Bucks,Atlanta Hawks,223,236.16666666666666,,,NO_BET,NO_BET,0.0,0.0,310,insufficient_history
2024-12-04,Philadelphia 76ers,Orlando Magic,208,208.16666666666666,,,NO_BET,NO_BET,0.0,0.0,310,insufficient_history
2024-12-05,Cleveland Cavaliers,Denver Nuggets,240,237.5,,,NO_BET,NO_BET,0.0,0.0,316,insufficient_history
2024-12-05,Golden State Warriors,Houston Rockets,192,220.16666666666666,,,NO_BET,NO_BET,0.0,0.0,316,insufficient_history
2024-12-05,Memphis Grizzlies,Sacramento Kings,225,242.5,,,NO_BET,NO_BET,0.0,0.0,316,insufficient_history
2024-12-05,New Orleans Pelicans,Phoenix Suns,250,221.0,,,NO_BET,NO_BET,0.0,0.0,316,insufficient_history
2024-12-05,New York Knicks,Charlotte Hornets,226,217.16666666666666,,,NO_BET,NO_BET,0.0,0.0,316,insufficient_history
2024-12-05,San Antonio Spurs,Chicago Bulls,263,236.5,,,NO_BET,NO_BET,0.0,0.0,316,insufficient_history
2024-12-05,Toronto Raptors,Oklahoma City Thunder,221,226.66666666666666,,,NO_BET,NO_BET,0.0,0.0,316,insufficient_history
2024-12-05,Washington Wizards,Dallas Mavericks,238,235.16666666666666,,,NO_BET,NO_BET,0.0,0.0,316,insufficient_history
2024-12-06,Atlanta Hawks,Los Angeles Lakers,266,231.33333333333334,,,NO_BET,NO_BET,0.0,0.0,324,insufficient_history
2024-12-06,Boston Celtics,Milwaukee Bucks,216,229.33333333333334,,,NO_BET,NO_BET,0.0,0.0,324,insufficient_history
2024-12-06,Chicago Bulls,Indiana Pacers,255,247.66666666666666,,,NO_BET,NO_BET,0.0,0.0,324,insufficient_history
2024-12-06,Golden State Warriors,Minnesota Timberwolves,197,220.16666666666666,,,NO_BET,NO_BET,0.0,0.0,324,insufficient_history
2024-12-06,Philadelphia 76ers,Orlando Magic,196,210.16666666666666,,,NO_BET,NO_BET,0.0,0.0,324,insufficient_history
2024-12-06,Portland Trail Blazers,Utah Jazz,240,225.83333333333334,,,NO_BET,NO_BET,0.0,0.0,324,insufficient_history
2024-12-06,San Antonio Spurs,Sacramento Kings,253,227.16666666666666,,,NO_BET,NO_BET,0.0,0.0,324,insufficient_history
2024-12-07,Boston Celtics,Memphis Grizzlies,248,237.16666666666666,,,NO_BET,NO_BET,0.0,0.0,331,insufficient_history
2024-12-07,Charlotte Hornets,Cleveland Cavaliers,218,219.16666666666666,,,NO_BET,NO_BET,0.0,0.0,331,insufficient_history
2024-12-07,Miami Heat,Phoenix Suns,232,220.0,,,NO_BET,NO_BET,0.0,0.0,331,insufficient_history
2024-12-07,New Orleans Pelicans,Oklahoma City Thunder,228,224.16666666666666,,,NO_BET,NO_BET,0.0,0.0,331,insufficient_history
2024-12-07,New York Knicks,Detroit Pistons,231,225.66666666666666,,,NO_BET,NO_BET,0.0,0.0,331,insufficient_history
2024-12-07,Toronto Raptors,Dallas Mavericks,243,234.5,,,NO_BET,NO_BET,0.0,0.0,331,insufficient_history
2024-12-07,Washington Wizards,Denver Nuggets,235,231.16666666666666,,,NO_BET,NO_BET,0.0,0.0,331,insufficient_history
2024-12-08,Atlanta Hawks,Denver Nuggets,252,241.16666666666666,,,NO_BET,NO_BET,0.0,0.0,338,insufficient_history
2024-12-08,Brooklyn Nets,Milwaukee Bucks,231,218.66666666666666,,,NO_BET,NO_BET,0.0,0.0,338,insufficient_history
2024-12-08,Chicago Bulls,Philadelphia 76ers,208,232.5,,,NO_BET,NO_BET,0.0,0.0,338,insufficient_history
2024-12-08,Golden State Warriors,Minnesota Timberwolves,220,216.0,,,NO_BET,NO_BET,0.0,0.0,338,insufficient_history
2024-12-08,Indiana Pacers,Charlotte Hornets,222,221.16666666666666,,,NO_BET,NO_BET,0.0,0.0,338,insufficient_history
2024-12-08,LA Clippers,Houston Rockets,223,215.5,,,NO_BET,NO_BET,0.0,0.0,338,insufficient_history
2024-12-08,Los Angeles Lakers,Portland Trail Blazers,205,225.5,,,NO_BET,NO_BET,0.0,0.0,338,insufficient_history
2024-12-08,Miami Heat,Cleveland Cavaliers,235,224.0,,,NO_BET,NO_BET,0.0,0.0,338,insufficient_history
2024-12-08,Orlando Magic,Phoenix Suns,225,211.16666666666666,,,NO_BET,NO_BET,0.0,0.0,338,insufficient_history
2024-12-08,Sacramento Kings,Utah Jazz,238,230.5,,,NO_BET,NO_BET,0.0,0.0,338,insufficient_history
2024-12-08,San Antonio Spurs,New Orleans Pelicans,237,225.83333333333334,,,NO_BET,NO_BET,0.0,0.0,338,insufficient_history
2024-12-08,Washington Wizards,Memphis Grizzlies,252,242.0,,,NO_BET,NO_BET,0.0,0.0,338,insufficient_history
2024-12-09,Toronto Raptors,New York Knicks,221,231.0,,,NO_BET,NO_BET,0.0,0.0,350,insufficient_history
2024-12-10,Milwaukee Bucks,Orlando Magic,223,213.16666666666666,,,NO_BET,NO_BET,0.0,0.0,351,insufficient_history
2024-12-10,Oklahoma City Thunder,Dallas Mavericks,222,231.33333333333334,,,NO_BET,NO_BET,0.0,0.0,351,insufficient_history
2024-12-11,Houston Rockets,Golden State Warriors,181,222.16666666666666,,,NO_BET,NO_BET,0.0,0.0,353,insufficient_history
2024-12-11,New York Knicks,Atlanta Hawks,208,236.16666666666666,,,NO_BET,NO_BET,0.0,0.0,353,insufficient_history
2024-12-12,Boston Celtics,Detroit Pistons,222,227.5,,,NO_BET,NO_BET,0.0,0.0,355,insufficient_history
2024-12-12,Miami Heat,Toronto Raptors,218,224.0,,,NO_BET,NO_BET,0.0,0.0,355,insufficient_history
2024-12-12,New Orleans Pelicans,Sacramento Kings,220,231.66666666666666,,,NO_BET,NO_BET,0.0,0.0,355,insufficient_history
2024-12-13,Chicago Bulls,Charlotte Hornets,204,231.16666666666666,,,NO_BET,NO_BET,0.0,0.0,358,insufficient_history
2024-12-13,Cleveland Cavaliers,Washington Wizards,220,232.5,,,NO_BET,NO_BET,0.0,0.0,358,insufficient_history
2024-12-13,Denver Nuggets,LA Clippers,218,228.33333333333334,,,NO_BET,NO_BET,0.0,0.0,358,insufficient_history
2024-12-13,Memphis Grizzlies,Brooklyn Nets,254,230.5,,,NO_BET,NO_BET,0.0,0.0,358,insufficient_history
2024-12-13,Minnesota Timberwolves,Los Angeles Lakers,184,214.0,,,NO_BET,NO_BET,0.0,0.0,358,insufficient_history
2024-12-13,Philadelphia 76ers,Indiana Pacers,228,225.66666666666666,,,NO_BET,NO_BET,0.0,0.0,358,insufficient_history
2024-12-13,Portland Trail Blazers,San Antonio Spurs,234,224.66666666666666,,,NO_BET,NO_BET,0.0,0.0,358,insufficient_history
2024-12-13,Utah Jazz,Phoenix Suns,260,231.33333333333334,,,NO_BET,NO_BET,0.0,0.0,358,insufficient_history
2024-12-15,Golden State Warriors,Dallas Mavericks,276,229.83333333333334,,,NO_BET,NO_BET,0.0,0.0,366,insufficient_history
2024-12-15,Indiana Pacers,New Orleans Pelicans,223,228.5,,,NO_BET,NO_BET,0.0,0.0,366,insufficient_history
2024-12-15,Los Angeles Lakers,Memphis Grizzlies,226,232.5,,,NO_BET,NO_BET,0.0,0.0,366,insufficient_history
2024-12-15,Orlando Magic,New York Knicks,191,215.33333333333334,,,NO_BET,NO_BET,0.0,0.0,366,insufficient_history
2024-12-15,Phoenix Suns,Portland Trail Blazers,225,229.0,,,NO_BET,NO_BET,0.0,0.0,366,insufficient_history
2024-12-15,San Antonio Spurs,Minnesota Timberwolves,198,214.5,,,NO_BET,NO_BET,0.0,0.0,366,insufficient_history
2024-12-15,Washington Wizards,Boston Celtics,210,229.83333333333334,,,NO_BET,NO_BET,0.0,0.0,366,insufficient_history
2024-12-16,Brooklyn Nets,Cleveland Cavaliers,231,218.66666666666666,,,NO_BET,NO_BET,0.0,0.0,373,insufficient_history
2024-12-16,Charlotte Hornets,Philadelphia 76ers,229,214.5,,,NO_BET,NO_BET,0.0,0.0,373,insufficient_history
2024-12-16,Detroit Pistons,Miami Heat,249,218.33333333333334,,,NO_BET,NO_BET,0.0,0.0,373,insufficient_history
2024-12-16,LA Clippers,Utah Jazz,251,224.16666666666666,,,NO_BET,NO_BET,0.0,0.0,373,insufficient_history
2024-12-16,Sacramento Kings,Denver Nuggets,259,238.33333333333334,,,NO_BET,NO_BET,0.0,0.0,373,insufficient_history
2024-12-16,Toronto Raptors,Chicago Bulls,243,238.5,,,NO_BET,NO_BET,0.0,0.0,373,insufficient_history
2024-12-19,Boston Celtics,Chicago Bulls,225,242.33333333333334,,,NO_BET,NO_BET,0.0,0.0,379,insufficient_history
2024-12-19,Dallas Mavericks,LA Clippers,213,223.66666666666666,,,NO_BET,NO_BET,0.0,0.0,379,insufficient_history
2024-12-19,Detroit Pistons,Utah Jazz,245,227.83333333333334,,,NO_BET,NO_BET,0.0,0.0,379,insufficient_history
2024-12-19,Houston Rockets,New Orleans Pelicans,246,217.16666666666666,,,NO_BET,NO_BET,0.0,0.0,379,insufficient_history
2024-12-19,Memphis Grizzlies,Golden State Warriors,237,235.66666666666666,,,NO_BET,NO_BET,0.0,0.0,379,insufficient_history
2024-12-19,Minnesota Timberwolves,New York Knicks,240,214.33333333333334,,,NO_BET,NO_BET,0.0,0.0,379,insufficient_history
2024-12-19,Orlando Magic,Oklahoma City Thunder,204,210.5,,,NO_BET,NO_BET,0.0,0.0,379,insufficient_history
2024-12-19,Phoenix Suns,Indiana Pacers,231,234.5,,,NO_BET,NO_BET,0.0,0.0,379,insufficient_history
2024-12-19,Portland Trail Blazers,Denver Nuggets,250,235.5,,,NO_BET,NO_BET,0.0,0.0,379,insufficient_history
2024-12-19,Sacramento Kings,Los Angeles Lakers,213,229.0,,,NO_BET,NO_BET,0.0,0.0,379,insufficient_history
2024-12-19,San Antonio Spurs,Atlanta Hawks,259,233.5,,,NO_BET,NO_BET,0.0,0.0,379,insufficient_history
2024-12-19,Toronto Raptors,Brooklyn Nets,195,218.16666666666666,,,NO_BET,NO_BET,0.0,0.0,379,insufficient_history
2024-12-19,Washington Wizards,Charlotte Hornets,237,223.5,,,NO_BET,NO_BET,0.0,0.0,379,insufficient_history
2024-12-20,Cleveland Cavaliers,Milwaukee Bucks,225,223.66666666666666,,,NO_BET,NO_BET,0.0,0.0,392,insufficient_history
2024-12-20,Miami Heat,Oklahoma City Thunder,201,214.83333333333334,,,NO_BET,NO_BET,0.0,0.0,392,insufficient_history
2024-12-20,Philadelphia 76ers,Charlotte Hornets,206,217.83333333333334,,,NO_BET,NO_BET,0.0,0.0,392,insufficient_history
2024-12-21,Atlanta Hawks,Memphis Grizzlies,240,241.5,,,NO_BET,NO_BET,0.0,0.0,395,insufficient_history
2024-12-21,Brooklyn Nets,Utah Jazz,199,221.5,,,NO_BET,NO_BET,0.0,0.0,395,insufficient_history
2024-12-21,Chicago Bulls,Boston Celtics,221,243.0,,,NO_BET,NO_BET,0.0,0.0,395,insufficient_history
2024-12-21,Cleveland Cavaliers,Philadelphia 76ers,225,221.33333333333334,,,NO_BET,NO_BET,0.0,0.0,395,insufficient_history
2024-12-21,Dallas Mavericks,LA Clippers,210,221.33333333333334,,,NO_BET,NO_BET,0.0,0.0,395,insufficient_history
2024-12-21,Milwaukee Bucks,Washington Wizards,213,224.5,,,NO_BET,NO_BET,0.0,0.0,395,insufficient_history
2024-12-21,Minnesota Timberwolves,Golden State Warriors,216,213.33333333333334,,,NO_BET,NO_BET,0.0,0.0,395,insufficient_history
2024-12-21,New Orleans Pelicans,New York Knicks,197,226.33333333333334,,,NO_BET,NO_BET,0.0,0.0,395,insufficient_history
2024-12-21,Orlando Magic,Miami Heat,235,208.5,,,NO_BET,NO_BET,0.0,0.0,395,insufficient_history
2024-12-21,Phoenix Suns,Detroit Pistons,258,225.83333333333334,,,NO_BET,NO_BET,0.0,0.0,395,insufficient_history
2024-12-21,Sacramento Kings,Los Angeles Lakers,202,228.0,,,NO_BET,NO_BET,0.0,0.0,395,insufficient_history
2024-12-21,San Antonio Spurs,Portland Trail Blazers,208,227.5,,,NO_BET,NO_BET,0.0,0.0,395,insufficient_history
2024-12-22,New Orleans Pelicans,Denver Nuggets,261,232.0,,,NO_BET,NO_BET,0.0,0.0,407,insufficient_history
2024-12-22,Sacramento Kings,Indiana Pacers,217,235.83333333333334,,,NO_BET,NO_BET,0.0,0.0,407,insufficient_history
2024-12-22,Toronto Raptors,Houston Rockets,224,223.0,,,NO_BET,NO_BET,0.0,0.0,407,insufficient_history
2024-12-23,Atlanta Hawks,Minnesota Timberwolves,221,222.16666666666666,,,NO_BET,NO_BET,0.0,0.0,410,insufficient_history
2024-12-23,Charlotte Hornets,Houston Rockets,215,218.5,,,NO_BET,NO_BET,0.0,0.0,410,insufficient_history
2024-12-23,Chicago Bulls,Milwaukee Bucks,203,233.33333333333334,,,NO_BET,NO_BET,0.0,0.0,410,insufficient_history
2024-12-23,Cleveland Cavaliers,Utah Jazz,237,232.33333333333334,,,NO_BET,NO_BET,0.0,0.0,410,insufficient_history
2024-12-23,Dallas Mavericks,Portland Trail Blazers,240,228.66666666666666,,,NO_BET,NO_BET,0.0,0.0,410,insufficient_history
2024-12-23,Denver Nuggets,Phoenix Suns,207,232.5,,,NO_BET,NO_BET,0.0,0.0,410,insufficient_history
2024-12-23,Golden State Warriors,Indiana Pacers,216,231.0,,,NO_BET,NO_BET,0.0,0.0,410,insufficient_history
2024-12-23,Los Angeles Lakers,Detroit Pistons,231,223.83333333333334,,,NO_BET,NO_BET,0.0,0.0,410,insufficient_history
2024-12-23,Memphis Grizzlies,LA Clippers,224,230.5,,,NO_BET,NO_BET,0.0,0.0,410,insufficient_history
2024-12-23,Miami Heat,Brooklyn Nets,205,214.5,,,NO_BET,NO_BET,0.0,0.0,410,insufficient_history
2024-12-23,New York Knicks,Toronto Raptors,264,227.16666666666666,,,NO_BET,NO_BET,0.0,0.0,410,insufficient_history
2024-12-23,Oklahoma City Thunder,Washington Wizards,228,222.33333333333334,,,NO_BET,NO_BET,0.0,0.0,410,insufficient_history
2024-12-23,Orlando Magic,Boston Celtics,212,215.0,,,NO_BET,NO_BET,0.0,0.0,410,insufficient_history
2024-12-23,Philadelphia 76ers,San Antonio Spurs,217,217.0,,,NO_BET,NO_BET,0.0,0.0,410,insufficient_history
2024-12-25,Boston Celtics,Philadelphia 76ers,232,221.5,,,NO_BET,NO_BET,0.0,0.0,424,insufficient_history
2024-12-25,Dallas Mavericks,Minnesota Timberwolves,204,221.33333333333334,,,NO_BET,NO_BET,0.0,0.0,424,insufficient_history
2024-12-25,Golden State Warriors,Los Angeles Lakers,228,222.33333333333334,,,NO_BET,NO_BET,0.0,0.0,424,insufficient_history
2024-12-25,New York Knicks,San Antonio Spurs,231,223.5,,,NO_BET,NO_BET,0.0,0.0,424,insufficient_history
2024-12-25,Phoenix Suns,Denver Nuggets,210,232.5,,,NO_BET,NO_BET,0.0,0.0,424,insufficient_history
2024-12-26,Atlanta Hawks,Chicago Bulls,274,242.83333333333334,,,NO_BET,NO_BET,0.0,0.0,429,insufficient_history
2024-12-26,Indiana Pacers,Oklahoma City Thunder,234,226.83333333333334,,,NO_BET,NO_BET,0.0,0.0,429,insufficient_history
2024-12-26,Memphis Grizzlies,Toronto Raptors,281,238.5,,,NO_BET,NO_BET,0.0,0.0,429,insufficient_history
2024-12-26,Milwaukee Bucks,Brooklyn Nets,216,213.16666666666666,,,NO_BET,NO_BET,0.0,0.0,429,insufficient_history
2024-12-26,New Orleans Pelicans,Houston Rockets,239,220.5,,,NO_BET,NO_BET,0.0,0.0,429,insufficient_history
2024-12-26,Orlando Magic,Miami Heat,177,208.33333333333334,,,NO_BET,NO_BET,0.0,0.0,429,insufficient_history
2024-12-26,Portland Trail Blazers,Utah Jazz,242,228.5,,,NO_BET,NO_BET,0.0,0.0,429,insufficient_history
2024-12-26,Sacramento Kings,Detroit Pistons,227,227.33333333333334,,,NO_BET,NO_BET,0.0,0.0,429,insufficient_history
2024-12-26,Washington Wizards,Charlotte Hornets,223,227.16666666666666,,,NO_BET,NO_BET,0.0,0.0,429,insufficient_history
2024-12-27,Boston Celtics,Indiana Pacers,247,232.5,,,NO_BET,NO_BET,0.0,0.0,438,insufficient_history
2024-12-27,Brooklyn Nets,San Antonio Spurs,183,214.33333333333334,,,NO_BET,NO_BET,0.0,0.0,438,insufficient_history
2024-12-27,Denver Nuggets,Cleveland Cavaliers,284,236.5,,,NO_BET,NO_BET,0.0,0.0,438,insufficient_history
2024-12-27,Houston Rockets,Minnesota Timberwolves,225,213.33333333333334,,,NO_BET,NO_BET,0.0,0.0,438,insufficient_history
2024-12-27,LA Clippers,Golden State Warriors,194,214.0,,,NO_BET,NO_BET,0.0,0.0,438,insufficient_history
2024-12-27,New Orleans Pelicans,Memphis Grizzlies,256,239.0,,,NO_BET,NO_BET,0.0,0.0,438,insufficient_history
2024-12-27,Orlando Magic,New York Knicks,193,212.0,,,NO_BET,NO_BET,0.0,0.0,438,insufficient_history
2024-12-27,Phoenix Suns,Dallas Mavericks,187,225.33333333333334,,,NO_BET,NO_BET,0.0,0.0,438,insufficient_history
2024-12-28,Atlanta Hawks,Miami Heat,230,225.33333333333334,,,NO_BET,NO_BET,0.0,0.0,446,insufficient_history
2024-12-28,Charlotte Hornets,Oklahoma City Thunder,200,219.0,,,NO_BET,NO_BET,0.0,0.0,446,insufficient_history
2024-12-28,Chicago Bulls,Milwaukee Bucks,227,229.5,,,NO_BET,NO_BET,0.0,0.0,446,insufficient_history
2024-12-28,Denver Nuggets,Detroit Pistons,255,230.83333333333334,,,NO_BET,NO_BET,0.0,0.0,446,insufficient_history
2024-12-28,Golden State Warriors,Phoenix Suns,214,219.33333333333334,,,NO_BET,NO_BET,0.0,0.0,446,insufficient_history
2024-12-28,Los Angeles Lakers,Sacramento Kings,254,223.0,,,NO_BET,NO_BET,0.0,0.0,446,insufficient_history
2024-12-28,Portland Trail Blazers,Dallas Mavericks,248,224.0,,,NO_BET,NO_BET,0.0,0.0,446,insufficient_history
2024-12-28,Utah Jazz,Philadelphia 76ers,225,222.66666666666666,,,NO_BET,NO_BET,0.0,0.0,446,insufficient_history
2024-12-28,Washington Wizards,New York Knicks,268,228.0,,,NO_BET,NO_BET,0.0,0.0,446,insufficient_history
2024-12-29,Boston Celtics,Indiana Pacers,237,233.66666666666666,,,NO_BET,NO_BET,0.0,0.0,455,insufficient_history
2024-12-29,Houston Rockets,Miami Heat,204,216.5,,,NO_BET,NO_BET,0.0,0.0,455,insufficient_history
2024-12-29,Minnesota Timberwolves,San Antonio Spurs,222,214.33333333333334,,,NO_BET,NO_BET,0.0,0.0,455,insufficient_history
2024-12-29,Oklahoma City Thunder,Memphis Grizzlies,236,230.0,,,NO_BET,NO_BET,0.0,0.0,455,insufficient_history
2024-12-29,Orlando Magic,Brooklyn Nets,203,204.5,,,NO_BET,NO_BET,0.0,0.0,455,insufficient_history
2024-12-29,Toronto Raptors,Atlanta Hawks,243,237.33333333333334,,,NO_BET,NO_BET,0.0,0.0,455,insufficient_history
2024-12-30,Charlotte Hornets,Chicago Bulls,223,226.33333333333334,,,NO_BET,NO_BET,0.0,0.0,461,insufficient_history
2024-12-30,Golden State Warriors,Cleveland Cavaliers,208,231.16666666666666,,,NO_BET,NO_BET,0.0,0.0,461,insufficient_history
2024-12-30,New Orleans Pelicans,LA Clippers,229,220.83333333333334,,,NO_BET,NO_BET,0.0,0.0,461,insufficient_history
2024-12-30,Portland Trail Blazers,Philadelphia 76ers,228,222.33333333333334,,,NO_BET,NO_BET,0.0,0.0,461,insufficient_history
2024-12-30,Sacramento Kings,Dallas Mavericks,210,230.0,,,NO_BET,NO_BET,0.0,0.0,461,insufficient_history
2024-12-30,Utah Jazz,Denver Nuggets,253,240.0,,,NO_BET,NO_BET,0.0,0.0,461,insufficient_history
2024-12-30,Washington Wizards,New York Knicks,232,230.16666666666666,,,NO_BET,NO_BET,0.0,0.0,461,insufficient_history
