date,game_id,home_team,away_team,actual_total,market_line,predicted_residual,predicted_total,edge,bet_direction,bet_result,profit_units,edge_bucket,train_samples,model_trees
2025-01-09,0022400519,ORL,MIN,193,204.0,-2.0400795658663595,201.95992043413364,-2.040079565866364,,,,,543,0
2025-01-09,0022400520,MEM,HOU,234,233.5,-4.002352879883539,229.49764712011645,-4.002352879883546,UNDER,LOSS,-1.0,4.0-5.0,543,0
2025-01-09,0022400521,DAL,POR,228,219.66666666666666,4.790145161866473,224.45681182853312,4.790145161866462,OVER,WIN,0.9090909090909091,4.0-5.0,543,0
2025-01-09,0022400522,PHX,ATL,238,238.33333333333334,-7.136265591233987,231.19706774209936,-7.136265591233979,UNDER,WIN,0.9090909090909091,6.0-8.0,543,0
2025-01-09,0022400523,UTA,MIA,189,223.0,1.444696030086441,224.44469603008645,1.4446960300864475,,,,,543,0
2025-01-10,0022400528,BOS,SAC,211,229.66666666666666,1.5690348442080695,231.23570151087472,1.569034844208062,,,,,550,0
2025-01-10,0022400525,IND,GSW,204,223.83333333333334,-5.769188352052045,218.0641449812813,-5.769188352052055,UNDER,WIN,0.9090909090909091,5.0-6.0,550,0
2025-01-10,0022400527,PHI,NOP,238,220.33333333333334,1.7383538677290493,222.0716872010624,1.738353867729046,,,,,550,0
2025-01-10,0022400530,CHI,WAS,243,241.5,-7.820215388804305,233.67978461119569,-7.820215388804314,UNDER,LOSS,-1.0,6.0-8.0,550,0
2025-01-10,0022400529,NYK,OKC,227,225.0,6.462709225638705,231.46270922563872,6.462709225638719,OVER,WIN,0.9090909090909091,6.0-8.0,550,0
2025-01-10,0022400531,DEN,BKN,229,220.5,-7.917335264333782,212.5826647356662,-7.917335264333786,UNDER,LOSS,-1.0,6.0-8.0,550,0
2025-01-10,0022400526,ORL,MIL,215,209.33333333333334,15.597987338968137,224.93132067230147,15.597987338968125,,,,,550,0
2025-01-11,0022400533,PHX,UTA,220,228.5,-3.2389379648021834,225.26106203519782,-3.238937964802176,,,,,557,0
2025-01-11,0022400534,DET,TOR,237,230.33333333333334,8.831974571355223,239.16530790468858,8.831974571355232,,,,,557,0
2025-01-11,0022400535,MIN,MEM,252,230.0,7.037401678737274,237.03740167873727,7.037401678737268,OVER,WIN,0.9090909090909091,6.0-8.0,557,0
2025-01-11,0022400536,POR,MIA,217,218.83333333333334,2.8652540045759904,221.69858733790934,2.865254004576002,,,,,557,0
2025-01-12,0022400543,CLE,IND,201,238.66666666666666,-2.1719530995990035,236.49471356706766,-2.171953099598994,,,,,561,0
2025-01-12,0022400539,NYK,MIL,246,227.33333333333334,6.319771047913856,233.6531043812472,6.319771047913861,OVER,WIN,0.9090909090909091,6.0-8.0,561,0
2025-01-12,0022400540,DAL,DEN,213,229.0,-3.490516721431124,225.50948327856887,-3.490516721431135,,,,,561,0
2025-01-12,0022400541,CHI,SAC,243,237.83333333333334,-2.67131404225876,235.16201929107459,-2.671314042258757,,,,,561,0
2025-01-12,0022400542,BOS,NOP,239,227.0,1.3400465463898215,228.34004654638983,1.3400465463898286,,,,,561,0
2025-01-12,0022400546,UTA,BKN,223,215.5,3.194303226245025,218.694303226245,3.1943032262450117,,,,,561,0
2025-01-12,0022400547,PHX,CHA,233,224.0,-5.462371422904112,218.5376285770959,-5.462371422904113,UNDER,LOSS,-1.0,5.0-6.0,561,0
2025-01-12,0022400545,WAS,OKC,231,230.33333333333334,-16.30177934373887,214.03155398959447,-16.301779343738872,,,,,561,0
2025-01-12,0022400544,ORL,PHI,203,206.16666666666666,-6.802211028736634,199.36445563793004,-6.802211028736622,UNDER,WIN,0.9090909090909091,6.0-8.0,561,0
2025-01-13,0022400548,WAS,MIN,226,224.33333333333334,-2.3794285049181276,221.9539048284152,-2.3794285049181383,,,,,570,0
2025-01-13,0022400549,NYK,DET,243,224.33333333333334,-2.80266936694253,221.53066396639082,-2.802669366942524,,,,,570,0
2025-01-13,0022400550,TOR,GSW,205,228.5,9.03146718169444,237.53146718169444,9.031467181694438,,,,,570,0
2025-01-13,0022400551,HOU,MEM,238,236.16666666666666,5.982173150533431,242.1488398172001,5.982173150533441,OVER,WIN,0.9090909090909091,5.0-6.0,570,0
2025-01-13,0022400552,LAL,SAS,228,222.5,-2.7822022098715693,219.71779779012843,-2.7822022098715706,,,,,570,0
2025-01-13,0022400553,LAC,MIA,207,215.33333333333334,-15.182486630552047,200.1508467027813,-15.182486630552035,,,,,570,0
2025-01-14,0022400555,PHI,OKC,220,218.33333333333334,1.871681415569702,220.20501474890304,1.8716814155696966,,,,,576,0
2025-01-14,0022400557,CHI,NOP,232,239.66666666666666,9.505751849319374,249.17241851598604,9.505751849319381,,,,,576,0
2025-01-14,0022400556,ATL,PHX,239,235.16666666666666,-1.0733463349102452,234.09332033175642,-1.0733463349102408,,,,,576,0
2025-01-14,0022400558,MIL,SAC,245,228.5,5.1948131699087,233.6948131699087,5.194813169908713,OVER,WIN,0.9090909090909091,5.0-6.0,576,0
2025-01-14,0022400559,DAL,DEN,217,232.33333333333334,-5.968003764966275,226.36532956836706,-5.968003764966284,UNDER,WIN,0.9090909090909091,5.0-6.0,576,0
2025-01-14,0022400560,POR,BKN,246,217.66666666666666,10.229527577759052,227.89619424442571,10.229527577759058,,,,,576,0
2025-01-14,0022400554,IND,CLE,244,230.66666666666666,12.1382469457701,242.80491361243676,12.138246945770106,,,,,576,0
2025-01-15,0022400565,MIN,GSW,231,215.33333333333334,-1.0154308742239044,214.31790245910943,-1.0154308742239095,,,,,583,0
2025-01-15,0022400562,TOR,BOS,207,229.66666666666666,0.8861315509948463,230.5527982176615,0.8861315509948327,,,,,583,0
2025-01-15,0022400563,CHI,ATL,204,243.5,-3.7939457452242387,239.70605425477575,-3.7939457452242493,,,,,583,0
2025-01-15,0022400561,PHI,NYK,244,219.0,1.3989905628807358,220.39899056288073,1.3989905628807264,,,,,583,0
2025-01-15,0022400569,UTA,CHA,229,221.33333333333334,-1.2221541805769556,220.1111791527564,-1.2221541805769505,,,,,583,0
2025-01-15,0022400564,MIL,ORL,215,211.0,4.290024846147508,215.2900248461475,4.290024846147503,OVER,WIN,0.9090909090909091,4.0-5.0,583,0
2025-01-15,0022400568,DEN,HOU,236,231.5,-12.440808450830762,219.05919154916924,-12.440808450830758,,,,,583,0
2025-01-15,0022400571,LAC,BKN,193,213.0,-6.849869289022691,206.15013071097732,-6.849869289022678,UNDER,WIN,0.9090909090909091,6.0-8.0,583,0
2025-01-15,0022400570,LAL,MIA,225,217.33333333333334,-5.1862478595999235,212.14708547373343,-5.186247859599916,UNDER,LOSS,-1.0,5.0-6.0,583,0
2025-01-15,0022400567,SAS,MEM,244,239.16666666666666,2.9676150258061242,242.13428169247277,2.9676150258061114,,,,,583,0
2025-01-15,0022400566,NOP,DAL,235,225.83333333333334,-6.0793416813483105,219.75399165198502,-6.079341681348325,UNDER,LOSS,-1.0,6.0-8.0,583,0
2025-01-16,0022400576,SAC,HOU,259,226.16666666666666,-4.242787634532636,221.923879032134,-4.242787634532647,UNDER,LOSS,-1.0,4.0-5.0,594,0
2025-01-16,0022400572,DET,IND,211,227.0,-1.0221168635055007,225.9778831364945,-1.022116863505488,,,,,594,0
2025-01-16,0022400573,WAS,PHX,253,231.66666666666666,-0.8172966732764623,230.84936999339018,-0.8172966732764735,,,,,594,0
2025-01-16,0022400574,OKC,CLE,248,232.5,-2.2818427791640854,230.2181572208359,-2.2818427791640943,,,,,594,0
2025-01-16,0022400575,POR,LAC,207,221.16666666666666,8.517900444225733,229.6845671108924,8.517900444225745,,,,,594,0
2025-01-17,0022400577,BOS,ORL,215,210.66666666666666,-1.8489226159464713,208.8177440507202,-1.8489226159464636,,,,,599,0
2025-01-17,0022400578,NYK,MIN,215,219.33333333333334,-0.21312368578836,219.12020964754498,-0.21312368578836072,,,,,599,0
2025-01-17,0022400580,MIL,TOR,242,229.66666666666666,4.5026599916644425,234.1693266583311,4.502659991664444,OVER,WIN,0.9090909090909091,4.0-5.0,599,0
2025-01-17,0022400579,MIA,DEN,246,226.16666666666666,7.427970924475155,233.5946375911418,7.427970924475147,OVER,WIN,0.9090909090909091,6.0-8.0,599,0
2025-01-17,0022400585,LAL,BKN,203,216.66666666666666,2.65591740085813,219.3225840675248,2.6559174008581294,,,,,599,0
2025-01-17,0022400581,NOP,UTA,259,230.16666666666666,-0.22350231826264863,229.943164348404,-0.22350231826266054,,,,,599,0
2025-01-17,0022400584,CHI,CHA,248,235.0,2.8044809702668014,237.8044809702668,2.804480970266809,,,,,599,0
2025-01-17,0022400582,SAS,MEM,252,239.16666666666666,-0.9386500433538022,238.22801662331287,-0.938650043353789,,,,,599,0
2025-01-17,0022400583,DAL,OKC,204,223.33333333333334,-5.600651041133861,217.73268229219948,-5.600651041133858,UNDER,WIN,0.9090909090909091,5.0-6.0,599,0
2025-01-18,0022400586,DET,PHX,246,226.66666666666666,3.3805289291789844,230.04719559584564,3.380528929178979,,,,,608,0
2025-01-18,0022400587,BOS,ATL,234,234.5,10.6039536145632,245.1039536145632,10.60395361456321,,,,,608,0
2025-01-18,0022400588,IND,PHI,217,223.16666666666666,-1.1217517962017418,222.0449148704649,-1.1217517962017496,,,,,608,0
2025-01-18,0022400589,GSW,WAS,236,228.83333333333334,-1.1123622659852732,227.72097106734807,-1.1123622659852686,,,,,608,0
2025-01-18,0022400590,MIN,CLE,241,226.66666666666666,7.31908072977981,233.98574739644647,7.319080729779813,OVER,WIN,0.9090909090909091,6.0-8.0,608,0
2025-01-18,0022400591,POR,HOU,228,224.5,3.9923019116352405,228.49230191163525,3.992301911635252,,,,,608,0
2025-01-19,0022400597,POR,CHI,215,235.5,6.043334180707451,241.54333418070746,6.043334180707461,OVER,LOSS,-1.0,6.0-8.0,614,0
2025-01-19,0022400595,OKC,BKN,228,217.5,1.5287455407732127,219.0287455407732,1.5287455407732011,,,,,614,0
2025-01-19,0022400592,MIA,SAS,235,219.5,-3.4579060320246633,216.04209396797535,-3.4579060320246526,,,,,614,0
2025-01-19,0022400593,ORL,DEN,213,221.5,9.467180846961284,230.9671808469613,9.467180846961298,,,,,614,0
2025-01-19,0022400598,SAC,WAS,223,232.5,-7.380321272043229,225.11967872795677,-7.380321272043233,UNDER,WIN,0.9090909090909091,6.0-8.0,614,0
2025-01-19,0022400596,LAC,LAL,218,214.66666666666666,-18.229865744067325,196.43680092259933,-18.229865744067325,,,,,614,0
2025-01-19,0022400594,MIL,PHI,232,223.16666666666666,-8.126906521752037,215.03976014491462,-8.126906521752034,,,,,614,0
2025-01-20,0022400603,CLE,PHX,210,233.5,5.46520078135991,238.9652007813599,5.465200781359897,OVER,LOSS,-1.0,5.0-6.0,621,0
2025-01-20,0022400605,NOP,UTA,242,232.5,2.316068655735342,234.81606865573534,2.316068655735336,,,,,621,0
2025-01-20,0022400604,GSW,BOS,210,223.5,-4.883997538503578,218.61600246149644,-4.883997538503564,UNDER,WIN,0.9090909090909091,4.0-5.0,621,0
2025-01-20,0022400611,LAC,CHI,211,227.16666666666666,3.9492990132796235,231.11596567994627,3.9492990132796137,,,,,621,0
2025-01-20,0022400602,NYK,ATL,229,235.66666666666666,5.217900941887467,240.88456760855414,5.217900941887478,OVER,LOSS,-1.0,5.0-6.0,621,0
2025-01-20,0022400600,HOU,DET,203,222.83333333333334,5.733662408334289,228.56699574166763,5.733662408334283,OVER,LOSS,-1.0,5.0-6.0,621,0
2025-01-20,0022400599,CHA,DAL,215,223.5,-0.6171971554463693,222.88280284455362,-0.6171971554463767,,,,,621,0
2025-01-20,0022400601,MEM,MIN,214,234.83333333333334,-12.37612864474094,222.4572046885924,-12.37612864474093,,,,,621,0
2025-01-21,0022400610,LAL,WAS,199,229.16666666666666,-13.377508840823985,215.78915782584266,-13.377508840823992,,,,,629,0
2025-01-21,0022400609,DEN,PHI,253,229.16666666666666,-3.727907266095922,225.43875940057075,-3.7279072660959116,,,,,629,0
2025-01-21,0022400608,TOR,ORL,202,215.33333333333334,-3.7929206180121566,211.5404127153212,-3.792920618012147,,,,,629,0
2025-01-21,0022400606,BKN,NYK,194,219.66666666666666,-4.1690016798863825,215.49766498678028,-4.169001679886378,UNDER,WIN,0.9090909090909091,4.0-5.0,629,0
2025-01-21,0022400607,MIA,POR,223,221.33333333333334,-3.8449677071677852,217.48836562616555,-3.844967707167797,,,,,629,0
2025-01-22,0022400620,LAC,BOS,230,217.16666666666666,-5.545556410821106,211.62111025584557,-5.545556410821092,UNDER,LOSS,-1.0,5.0-6.0,634,0
2025-01-22,0022400619,SAC,GSW,240,228.33333333333334,-1.091398951145111,227.24193438218822,-1.0913989511451234,,,,,634,0
2025-01-22,0022400618,OKC,UTA,237,225.66666666666666,2.277085982827662,227.94375264949431,2.277085982827657,,,,,634,0
2025-01-22,0022400616,MEM,CHA,252,239.5,-11.983815666292895,227.51618433370712,-11.983815666292884,,,,,634,0
2025-01-22,0022400613,BKN,PHX,192,219.83333333333334,-3.1007118740507336,216.7326214592826,-3.100711874050745,,,,,634,0
2025-01-22,0022400614,DAL,MIN,229,217.16666666666666,1.0027397201688395,218.1694063868355,1.0027397201688473,,,,,634,0
2025-01-22,0022400612,ATL,DET,218,235.66666666666666,3.8177012662281697,239.48436793289483,3.8177012662281697,,,,,634,0
2025-01-22,0022400615,HOU,CLE,217,231.5,2.7086287639332096,234.2086287639332,2.7086287639332056,,,,,634,0
2025-01-23,0022400623,ATL,TOR,241,234.33333333333334,8.917431245120202,243.25076457845356,8.917431245120213,,,,,642,0
2025-01-23,0022400622,ORL,POR,180,212.0,-15.516734822787212,196.4832651772128,-15.516734822787214,,,,,642,0
2025-01-23,0022400625,OKC,DAL,236,220.5,-9.64299841370469,210.8570015862953,-9.642998413704703,,,,,642,0
2025-01-23,0022400624,MIL,MIA,221,223.83333333333334,-3.829786838528468,220.00354649480488,-3.829786838528463,,,,,642,0
2025-01-23,0022400629,LAL,BOS,213,221.16666666666666,2.348871203101208,223.51553786976785,2.348871203101197,,,,,642,0
2025-01-23,0022400626,DEN,SAC,255,240.66666666666666,3.5003206309989245,244.16698729766557,3.500320630998914,,,,,642,0
2025-01-23,0022400983,LAC,WAS,203,224.0,6.714547537467005,230.714547537467,6.714547537467013,OVER,LOSS,-1.0,6.0-8.0,642,0
2025-01-23,0022400628,GSW,CHI,237,230.66666666666666,-5.798292957652546,224.86837370901412,-5.798292957652535,UNDER,LOSS,-1.0,5.0-6.0,642,0
2025-01-24,0022400630,CHA,POR,199,220.83333333333334,-2.529781317370366,218.30355201596296,-2.5297813173703787,,,,,650,0
2025-01-24,0022400631,PHI,CLE,261,228.66666666666666,-2.2700143193386464,226.396652347328,-2.2700143193386566,,,,,650,0
2025-01-24,0022400632,MEM,NOP,265,242.83333333333334,-3.646800773415017,239.18653255991833,-3.646800773415009,,,,,650,0
2025-01-25,0022400646,LAC,MIL,244,224.83333333333334,10.912170423684824,235.74550375701816,10.912170423684813,,,,,653,0
2025-01-25,0022400639,ATL,TOR,211,236.0,6.722940003512413,242.7229400035124,6.722940003512406,OVER,LOSS,-1.0,6.0-8.0,653,0
2025-01-25,0022400634,MIN,DEN,237,228.16666666666666,2.115729018065895,230.28239568473256,2.115729018065906,,,,,653,0
2025-01-25,0022400635,DAL,BOS,229,222.33333333333334,-11.255511534179584,211.07782179915375,-11.25551153417959,,,,,653,0
2025-01-25,0022400645,PHX,WAS,228,231.83333333333334,-10.471788279113063,221.36154505422027,-10.47178827911307,,,,,653,0
2025-01-25,0022400637,CHA,NOP,215,228.16666666666666,9.014856993449602,237.18152366011626,9.014856993449598,,,,,653,0
2025-01-25,0022400638,ORL,DET,234,211.33333333333334,-7.033723744479741,204.2996095888536,-7.033723744479744,UNDER,LOSS,-1.0,6.0-8.0,653,0
2025-01-25,0022400636,BKN,MIA,203,209.5,-10.096152618197365,199.40384738180262,-10.09615261819738,,,,,653,0
2025-01-25,0022400640,CLE,HOU,266,227.0,5.011909640865756,232.01190964086575,5.011909640865753,OVER,WIN,0.9090909090909091,5.0-6.0,653,0
2025-01-25,0022400641,NYK,SAC,263,232.83333333333334,2.4289962636532434,235.26232959698658,2.4289962636532323,,,,,653,0
2025-01-25,0022400642,CHI,PHI,206,231.66666666666666,-11.292357449484516,220.37430921718214,-11.292357449484513,,,,,653,0
2025-01-25,0022400643,MEM,UTA,228,245.33333333333334,2.840945565879332,248.17427889921268,2.8409455658793377,,,,,653,0
2025-01-25,0022400644,GSW,LAL,226,219.0,-4.0257064057209515,214.97429359427906,-4.025706405720939,UNDER,LOSS,-1.0,4.0-5.0,653,0
2025-01-26,0022400647,POR,OKC,226,225.5,8.750995251973304,234.2509952519733,8.750995251973308,,,,,666,0
2025-01-27,0022400653,NYK,MEM,249,242.33333333333334,4.772044684703968,247.1053780180373,4.772044684703957,OVER,WIN,0.9090909090909091,4.0-5.0,667,0
2025-01-27,0022400649,CLE,DET,201,235.0,-1.8136636341430683,233.18633636585693,-1.8136636341430687,,,,,667,0
2025-01-27,0022400650,BOS,HOU,226,221.83333333333334,-0.1704224492444242,221.66291088408892,-0.17042244924442684,,,,,667,0
2025-01-27,0022400651,BKN,SAC,206,221.5,-12.289353860601901,209.2106461393981,-12.289353860601892,,,,,667,0
2025-01-27,0022400652,MIA,ORL,244,207.5,-3.5551285875717062,203.94487141242828,-3.5551285875717156,,,,,667,0
2025-01-27,0022400658,UTA,MIL,235,236.33333333333334,6.653477774259206,242.98681110759256,6.6534777742592155,OVER,LOSS,-1.0,6.0-8.0,667,0
2025-01-27,0022400648,CHA,LAL,219,222.16666666666666,0.34644925172236635,222.51311591838902,0.34644925172236185,,,,,667,0
2025-01-27,0022400655,CHI,DEN,250,246.16666666666666,-4.803506492500871,241.36316017416578,-4.803506492500873,UNDER,LOSS,-1.0,4.0-5.0,667,0
2025-01-27,0022400656,MIN,ATL,192,220.0,-1.0567077406779912,218.94329225932202,-1.0567077406779788,,,,,667,0
2025-01-27,0022400657,DAL,WAS,238,231.33333333333334,4.85880508047324,236.1921384138066,4.858805080473246,OVER,WIN,0.9090909090909091,4.0-5.0,667,0
2025-01-27,0022400659,PHX,LAC,220,223.33333333333334,-2.176236530129261,221.15709680320407,-2.176236530129273,,,,,667,0
2025-01-27,0022400654,TOR,NOP,217,232.5,3.981376414076834,236.48137641407683,3.981376414076834,,,,,667,0
2025-01-28,0022400532,ATL,HOU,196,227.0,2.5358674589291943,229.5358674589292,2.5358674589292036,,,,,679,0
2025-01-28,0022400660,PHI,LAL,222,217.5,-4.0733390362831114,213.4266609637169,-4.073339036283102,UNDER,LOSS,-1.0,4.0-5.0,679,0
2025-01-28,0022400661,GSW,UTA,217,229.5,11.547463611862812,241.0474636118628,11.54746361186281,,,,,679,0
2025-01-28,0022400662,POR,MIL,237,229.83333333333334,4.5036610914828135,234.33699442481617,4.503661091482826,OVER,WIN,0.9090909090909091,4.0-5.0,679,0
2025-01-29,0022400667,MIA,CLE,232,227.5,7.802083208766677,235.30208320876667,7.802083208766675,OVER,WIN,0.9090909090909091,6.0-8.0,683,0
2025-01-29,0022400663,CHA,BKN,187,204.83333333333334,6.384595863039841,211.21792919637318,6.384595863039834,OVER,LOSS,-1.0,6.0-8.0,683,0
2025-01-29,0022400664,IND,DET,252,229.5,4.958971951535373,234.45897195153537,4.958971951535375,OVER,WIN,0.9090909090909091,4.0-5.0,683,0
2025-01-29,0022400665,WAS,TOR,188,231.0,4.906956721430352,235.90695672143036,4.906956721430362,OVER,LOSS,-1.0,4.0-5.0,683,0
2025-01-29,0022400673,GSW,OKC,225,228.33333333333334,-3.8159352138720966,224.51739811946123,-3.815935213872109,,,,,683,0
2025-01-29,0022400666,BOS,CHI,222,232.33333333333334,-4.237577265744344,228.095756067589,-4.237577265744335,UNDER,WIN,0.9090909090909091,4.0-5.0,683,0
2025-01-29,0022400670,NOP,DAL,273,232.16666666666666,3.7603383761334443,235.9270050428001,3.760338376133433,,,,,683,0
2025-01-29,0022400669,PHI,SAC,221,228.5,-0.2358352850477058,228.2641647149523,-0.23583528504769902,,,,,683,0
2025-01-29,0022400668,NYK,DEN,234,239.5,3.406185873150147,242.90618587315015,3.40618587315015,,,,,683,0
2025-01-29,0022400671,SAS,LAC,244,222.5,5.0869966450544055,227.5869966450544,5.086996645054398,OVER,WIN,0.9090909090909091,5.0-6.0,683,0
2025-01-29,0022400672,PHX,MIN,234,217.33333333333334,1.4536787944903182,218.78701212782366,1.4536787944903153,,,,,683,0
2025-01-30,0022400674,WAS,LAL,230,223.66666666666666,-3.8105915716207606,219.8560750950459,-3.810591571620762,,,,,694,0
2025-01-30,0022400675,CLE,ATL,252,237.16666666666666,-14.019070790030462,223.1475958766362,-14.019070790030469,,,,,694,0
2025-01-30,0022400676,MEM,HOU,239,238.0,-1.0996552287695192,236.9003447712305,-1.0996552287695067,,,,,694,0
2025-01-30,0022400677,UTA,MIN,251,224.33333333333334,5.249999482493398,229.58333281582674,5.2499994824933935,OVER,WIN,0.9090909090909091,5.0-6.0,694,0
2025-01-30,0022400678,POR,ORL,209,212.5,2.352758949451455,214.85275894945144,2.3527589494514416,,,,,694,0
2025-01-31,0022400681,PHI,DEN,271,232.5,-10.638771428768907,221.8612285712311,-10.638771428768905,,,,,699,0
2025-01-31,0022400679,CHA,LAC,216,212.0,11.666222444935139,223.66622244493513,11.66622244493513,,,,,699,0
2025-01-31,0022400680,DET,DAL,219,229.33333333333334,3.745262654075344,233.07859598740868,3.745262654075333,,,,,699,0
2025-01-31,0022400684,SAS,MIL,262,232.83333333333334,-0.4552007861001497,232.3781325472332,-0.4552007861001357,,,,,699,0
2025-01-31,0022400683,NOP,BOS,234,231.66666666666666,0.948956495553873,232.61562316222054,0.9489564955538867,,,,,699,0
2025-01-31,0022400682,TOR,CHI,228,233.33333333333334,4.049045247008152,237.38237858034148,4.049045247008138,OVER,LOSS,-1.0,4.0-5.0,699,0
2025-01-31,0022400685,GSW,PHX,235,227.5,-2.9342414993586403,224.56575850064135,-2.9342414993586488,,,,,699,0
2025-02-01,0022400691,OKC,SAC,254,234.33333333333334,-1.9056558590849606,232.42767747424838,-1.905655859084959,,,,,706,0
2025-02-01,0022400694,POR,PHX,235,228.5,11.01941508975214,239.51941508975213,11.01941508975213,,,,,706,0
2025-02-01,0022400693,SAS,MIA,208,224.0,-3.2827274505110937,220.7172725494889,-3.2827274505110893,,,,,706,0
2025-02-01,0022400692,NYK,LAL,240,227.5,-6.610031120529469,220.88996887947053,-6.61003112052947,UNDER,LOSS,-1.0,6.0-8.0,706,0
2025-02-01,0022400690,MIN,WAS,208,223.16666666666666,2.8105145759265007,225.97718124259316,2.810514575926504,,,,,706,0
2025-02-01,0022400688,CHA,DEN,211,223.0,4.183788856657312,227.18378885665732,4.183788856657316,OVER,LOSS,-1.0,4.0-5.0,706,0
2025-02-01,0022400687,UTA,ORL,212,216.16666666666666,13.257823981240826,229.42449064790748,13.257823981240819,,,,,706,0
2025-02-01,0022400686,IND,ATL,259,239.5,-2.0843347591405,237.4156652408595,-2.0843347591404893,,,,,706,0
2025-02-01,0022400689,HOU,BKN,208,213.5,-7.618818967460244,205.88118103253976,-7.618818967460243,UNDER,WIN,0.9090909090909091,6.0-8.0,706,0
2025-02-02,0022400699,MIL,MEM,251,245.0,-2.8132006421056555,242.18679935789436,-2.8132006421056417,,,,,715,0
2025-02-02,0022400698,PHI,BOS,228,222.33333333333334,4.794207946049024,227.12754127938237,4.794207946049028,OVER,WIN,0.9090909090909091,4.0-5.0,715,0
2025-02-02,0022400695,DET,CHI,246,233.16666666666666,-2.6990676768830495,230.4675989897836,-2.699067676883061,,,,,715,0
2025-02-02,0022400696,CLE,DAL,245,236.66666666666666,-4.620048684363113,232.04661798230353,-4.620048684363127,UNDER,LOSS,-1.0,4.0-5.0,715,0
2025-02-02,0022400697,TOR,LAC,223,220.0,16.825178587682284,236.82517858768227,16.825178587682274,,,,,715,0
2025-02-03,0022400704,MIN,SAC,230,221.83333333333334,2.165371819298606,223.99870515263194,2.165371819298599,,,,,720,0
2025-02-03,0022400700,CHA,WAS,238,217.0,2.535578831138523,219.53557883113854,2.5355788311385368,,,,,720,0
2025-02-03,0022400701,DET,ATL,262,235.16666666666666,-3.1818803884652676,231.9847862782014,-3.1818803884652596,,,,,720,0
2025-02-03,0022400702,NYK,HOU,242,224.16666666666666,-0.4980104458320667,223.66865622083458,-0.49801044583207954,,,,,720,0
2025-02-03,0022400703,MEM,SAS,237,241.33333333333334,-3.2612306859020435,238.0721026474313,-3.261230685902035,,,,,720,0
2025-02-03,0022400707,UTA,IND,223,239.16666666666666,3.600965488117372,242.76763215478402,3.6009654881173674,,,,,720,0
2025-02-03,0022400705,OKC,MIL,221,233.0,1.400958457779676,234.40095845777967,1.4009584577796659,,,,,720,0
2025-02-03,0022400706,DEN,NOP,238,239.33333333333334,1.8343576784928708,241.1676910118262,1.8343576784928644,,,,,720,0
2025-02-03,0022400708,GSW,ORL,203,212.33333333333334,-5.518335828999484,206.81499750433386,-5.518335828999483,UNDER,WIN,0.9090909090909091,5.0-6.0,720,0
2025-02-03,0022400709,POR,PHX,240,229.66666666666666,5.367862895803489,235.03452956247014,5.3678628958034835,OVER,WIN,0.9090909090909091,5.0-6.0,720,0
2025-02-04,0022400710,CLE,BOS,217,237.33333333333334,-1.0557685846796456,236.2775647486537,-1.0557685846796403,,,,,730,0
2025-02-04,0022400712,PHI,DAL,234,225.5,5.587757946476899,231.0877579464769,5.5877579464768985,OVER,WIN,0.9090909090909091,5.0-6.0,730,0
2025-02-04,0022400711,BKN,HOU,196,209.5,-1.0846604759835072,208.4153395240165,-1.0846604759834975,,,,,730,0
2025-02-04,0022400714,CHI,MIA,257,227.66666666666666,-2.255738921055063,225.4109277456116,-2.2557389210550696,,,,,730,0
2025-02-04,0022400713,TOR,NYK,236,231.5,10.661174754542529,242.16117475454251,10.661174754542515,,,,,730,0
2025-02-04,0022400715,LAC,LAL,219,220.5,7.789097245486202,228.2890972454862,7.789097245486204,OVER,LOSS,-1.0,6.0-8.0,730,0
2025-02-04,0022400716,POR,IND,201,233.33333333333334,9.77260446780988,243.10593780114323,9.772604467809884,,,,,730,0
2025-02-05,0022400717,CHA,MIL,214,220.16666666666666,1.1875897385742482,221.3542564052409,1.1875897385742462,,,,,737,0
2025-02-05,0022400718,DET,CLE,233,236.33333333333334,-10.61444498417097,225.71888834916237,-10.614444984170973,,,,,737,0
2025-02-05,0022400719,ATL,SAS,251,240.16666666666666,-7.319747973027021,232.84691869363962,-7.3197479730270345,UNDER,LOSS,-1.0,6.0-8.0,737,0
2025-02-05,0022400720,BKN,WAS,221,216.83333333333334,-2.8853066030934036,213.94802673023995,-2.8853066030933974,,,,,737,0
2025-02-05,0022400725,UTA,GSW,259,227.0,5.894837959964505,232.8948379599645,5.894837959964491,OVER,WIN,0.9090909090909091,5.0-6.0,737,0
2025-02-05,0022400721,PHI,MIA,209,215.5,4.5324960838291295,220.03249608382913,4.53249608382913,OVER,LOSS,-1.0,4.0-5.0,737,0
2025-02-05,0022400724,OKC,PHX,249,226.16666666666666,-0.7729679021127148,225.39369876455393,-0.7729679021127254,,,,,737,0
2025-02-05,0022400726,DEN,NOP,263,238.66666666666666,4.5224157059423895,243.18908237260905,4.522415705942393,OVER,WIN,0.9090909090909091,4.0-5.0,737,0
2025-02-05,0022400727,SAC,ORL,241,218.5,-0.7777383604806845,217.7222616395193,-0.7777383604806971,,,,,737,0
2025-02-05,0022400723,MIN,CHI,235,226.83333333333334,5.087359040759334,231.92069237409268,5.087359040759338,OVER,WIN,0.9090909090909091,5.0-6.0,737,0
2025-02-05,0022400722,TOR,MEM,245,238.5,7.457008097555072,245.95700809755508,7.457008097555075,OVER,WIN,0.9090909090909091,6.0-8.0,737,0
