date,game_id,home_team,away_team,actual_total,market_line,pred_total,edge,bet_direction,profit,result,edge_bucket,train_samples
2025-03-13,0022400957,GSW,SAC,234,233.5,235.00936784780401,1.5093678478040147,,,,,976
2025-03-13,0022401141,NOP,ORL,206,217.16666666666666,226.47749178857637,9.310825121909716,,,,,976
2025-03-14,0022400958,MIA,BOS,194,216.16666666666666,230.45492911666838,14.288262450001724,,,,,981
2025-03-14,0022400965,DEN,LAL,257,231.5,231.44626487394342,-0.05373512605657993,,,,,981
2025-03-14,0022400959,PHI,IND,212,232.83333333333334,232.4104152842461,-0.4229180490872295,,,,,981
2025-03-14,0022400962,MEM,CLE,257,244.16666666666666,233.28350411715326,-10.8831625495134,,,,,981
2025-03-14,0022400960,ATL,LAC,219,232.33333333333334,235.44411318305524,3.1107798497218937,,,,,981
2025-03-14,0022400966,UTA,TOR,244,231.83333333333334,228.6504792588406,-3.1828540744927523,,,,,981
2025-03-14,0022400964,SAS,CHA,279,230.0,229.34932887898898,-0.6506711210110154,,,,,981
2025-03-14,0022400963,MIN,ORL,229,208.5,224.35718577523832,15.857185775238321,,,,,981
2025-03-14,0022400967,PHX,SAC,228,235.33333333333334,235.0416424210373,-0.2916909122960476,,,,,981
2025-03-14,0022400961,HOU,DAL,229,223.66666666666666,221.96251075339052,-1.7041559132761392,,,,,981
2025-03-15,0022400968,BKN,BOS,228,214.83333333333334,225.7034808610075,10.870147527674163,,,,,991
2025-03-15,0022400975,DEN,WAS,249,239.33333333333334,232.51678424071144,-6.816549092621898,UNDER,-110.0,LOSS,6.0-8.0,991
2025-03-15,0022400974,GSW,NYK,191,229.5,227.96705501521495,-1.532944984785047,,,,,991
2025-03-15,0022400973,SAS,NOP,234,237.5,239.73549201808268,2.235492018082681,,,,,991
2025-03-15,0022400972,MIL,IND,245,235.5,227.46656801133526,-8.033431988664745,,,,,991
2025-03-15,0022400971,MEM,MIA,216,228.0,230.43014033703554,2.4301403370355388,,,,,991
2025-03-15,0022400969,DET,OKC,220,234.5,234.7332421297068,0.23324212970680946,,,,,991
2025-03-15,0022400970,HOU,CHI,231,231.33333333333334,224.01290649910914,-7.320426834224207,UNDER,100.0,WIN,6.0-8.0,991
2025-03-16,0022400977,LAL,PHX,203,229.66666666666666,236.08519877874872,6.418532112082062,OVER,-110.0,LOSS,6.0-8.0,999
2025-03-16,0022400978,BKN,ATL,236,229.0,225.15304886991214,-3.8469511300878594,,,,,999
2025-03-16,0022400976,DAL,PHI,255,224.83333333333334,229.69465130969004,4.861317976356702,OVER,100.0,WIN,4.0-5.0,999
2025-03-16,0022400538,LAC,CHA,211,221.5,225.68243579615861,4.1824357961586145,OVER,-110.0,LOSS,4.0-5.0,999
2025-03-16,0022400982,MIL,OKC,226,231.5,231.2844167842561,-0.21558321574389083,,,,,999
2025-03-16,0022400981,MIN,UTA,230,231.5,225.16851852496785,-6.331481475032149,UNDER,100.0,WIN,6.0-8.0,999
2025-03-16,0022400980,POR,TOR,207,228.66666666666666,226.59205301314404,-2.0746136535226185,,,,,999
2025-03-16,0022400979,CLE,ORL,211,219.5,227.43456812143828,7.934568121438275,OVER,-110.0,LOSS,6.0-8.0,999
2025-03-17,0022400987,NOP,DET,208,233.16666666666666,227.7198984566091,-5.44676821005757,UNDER,100.0,WIN,5.0-6.0,1007
2025-03-17,0022400985,HOU,PHI,281,222.5,225.92911851722226,3.429118517222264,,,,,1007
2025-03-17,0022400537,LAL,SAS,234,229.33333333333334,235.20630591492247,5.872972581589124,OVER,100.0,WIN,5.0-6.0,1007
2025-03-17,0022400984,NYK,MIA,211,212.0,220.74560001270652,8.745600012706518,,,,,1007
2025-03-17,0022400986,MIN,IND,262,229.0,228.48987646802755,-0.5101235319724537,,,,,1007
2025-03-17,0022400995,POR,WAS,209,231.33333333333334,226.49311584653236,-4.840217486800981,UNDER,100.0,WIN,4.0-5.0,1007
2025-03-17,0022400989,UTA,CHI,208,240.16666666666666,231.42859506626044,-8.738071600406215,,,,,1007
2025-03-17,0022400990,GSW,DEN,219,236.5,232.497788434162,-4.002211565837996,UNDER,100.0,WIN,4.0-5.0,1007
2025-03-17,0022400992,SAC,MEM,254,239.83333333333334,232.68255059201732,-7.150782741316021,UNDER,-110.0,LOSS,6.0-8.0,1007
2025-03-17,0022400991,PHX,TOR,218,227.5,224.46545680118012,-3.0345431988198754,,,,,1007
2025-03-18,0022400993,CHA,ATL,236,236.66666666666666,229.82908350688007,-6.83758315978659,UNDER,100.0,WIN,6.0-8.0,1017
2025-03-18,0022400994,BOS,BKN,200,215.5,228.68961762676534,13.18961762676534,,,,,1017
2025-03-18,0022400997,LAC,CLE,251,231.33333333333334,227.1561107861888,-4.177222547144538,UNDER,-110.0,LOSS,4.0-5.0,1017
2025-03-18,0022401012,GSW,MIL,197,230.33333333333334,228.2560737820714,-2.077259551261932,,,,,1017
2025-03-19,0022401001,MIN,NOP,234,228.5,232.0255765291394,3.525576529139414,,,,,1021
2025-03-19,0022400627,UTA,WAS,240,234.33333333333334,225.7926613836477,-8.540671949685645,,,,,1021
2025-03-19,0022400998,IND,DAL,266,234.33333333333334,234.19869432753205,-0.13463900580129007,,,,,1021
2025-03-19,0022400999,ORL,HOU,224,211.0,219.49468732208453,8.49468732208453,,,,,1021
2025-03-19,0022401000,MIA,DET,229,218.0,221.53555114528004,3.5355511452800386,,,,,1021
2025-03-19,0022401009,SAC,CLE,242,235.5,234.19576060991014,-1.3042393900898617,,,,,1021
2025-03-19,0022401002,OKC,PHI,233,229.16666666666666,234.13895230355004,4.9722856368833845,OVER,100.0,WIN,4.0-5.0,1021
2025-03-19,0022401006,LAL,DEN,228,233.0,231.47913486854117,-1.5208651314588337,,,,,1021
2025-03-19,0022401008,POR,MEM,214,235.5,229.7272961187928,-5.772703881207207,UNDER,100.0,WIN,5.0-6.0,1021
2025-03-19,0022401003,SAS,NYK,225,231.0,234.45149811783207,3.451498117832074,,,,,1021
2025-03-19,0022401007,PHX,CHI,248,235.33333333333334,224.36308716202132,-10.970246171312027,,,,,1021
2025-03-20,0022401013,SAC,CHI,244,234.66666666666666,231.866549403398,-2.800117263268646,,,,,1032
2025-03-20,0022401011,IND,BKN,204,226.33333333333334,234.4935866388245,8.160253305491153,,,,,1032
2025-03-20,0022401010,CHA,NYK,213,222.0,227.38278227310278,5.382782273102777,OVER,-110.0,LOSS,5.0-6.0,1032
2025-03-20,0022401005,GSW,TOR,231,226.0,221.18863608875742,-4.81136391124258,UNDER,-110.0,LOSS,4.0-5.0,1032
2025-03-20,0022400996,LAL,MIL,207,225.66666666666666,228.1609689699592,2.4943023032925566,,,,,1032
2025-03-21,0022401018,SAS,PHI,248,239.33333333333334,236.76760993974588,-2.5657233935874615,,,,,1037
2025-03-21,0022401015,MIA,HOU,200,214.5,227.14180453895946,12.641804538959462,,,,,1037
2025-03-21,0022401016,MIN,NOP,227,229.0,231.25214606161248,2.2521460616124784,,,,,1037
2025-03-21,0022401017,OKC,CHA,247,227.16666666666666,233.03229431079555,5.865627644128892,OVER,100.0,WIN,5.0-6.0,1037
2025-03-21,0022401014,WAS,ORL,225,215.83333333333334,229.16716130585752,13.333827972524176,,,,,1037
2025-03-21,0022401020,UTA,BOS,220,228.0,234.1389530833361,6.138953083336105,OVER,-110.0,LOSS,6.0-8.0,1037
2025-03-21,0022401021,PHX,CLE,235,239.33333333333334,228.8546731335095,-10.47866019982385,,,,,1037
2025-03-21,0022401022,POR,DEN,237,225.5,227.77615376666654,2.276153766666539,,,,,1037
2025-03-21,0022401023,LAC,MEM,236,231.33333333333334,229.40899577035415,-1.92433756297919,,,,,1037
2025-03-21,0022401019,DAL,DET,240,235.66666666666666,233.2727633130736,-2.3939033535930605,,,,,1037
2025-03-22,0022401024,IND,BKN,211,221.0,232.33966613982776,11.339666139827756,,,,,1047
2025-03-22,0022401025,ATL,GSW,239,229.5,230.16257050532184,0.6625705053218383,,,,,1047
2025-03-22,0022401026,NYK,WAS,225,222.66666666666666,221.08150509548176,-1.5851615711848979,,,,,1047
2025-03-22,0022401027,SAC,MIL,222,226.33333333333334,232.19426377812883,5.8609304447954855,OVER,-110.0,LOSS,5.0-6.0,1047
2025-03-22,0022401028,LAL,CHI,261,233.5,226.526581307832,-6.973418692167996,UNDER,-110.0,LOSS,6.0-8.0,1047
2025-03-23,0022401030,UTA,CLE,211,237.33333333333334,231.33745223592058,-5.995881097412763,UNDER,100.0,WIN,5.0-6.0,1052
2025-03-23,0022401032,MIA,CHA,227,211.83333333333334,224.94550071949544,13.112167386162099,,,,,1052
2025-03-23,0022401029,DET,NOP,266,230.33333333333334,227.23096738356264,-3.1023659497707,,,,,1052
2025-03-23,0022401031,ATL,PHI,251,237.66666666666666,233.277033203452,-4.389633463214665,UNDER,-110.0,LOSS,4.0-5.0,1052
2025-03-23,0022401034,POR,BOS,245,220.5,228.36229403733302,7.862294037333015,OVER,100.0,WIN,6.0-8.0,1052
2025-03-23,0022401033,TOR,SAS,212,234.5,236.0730608354864,1.5730608354863875,,,,,1052
2025-03-23,0022401035,HOU,DEN,227,227.16666666666666,234.5938413599184,7.427174693251743,OVER,-110.0,LOSS,6.0-8.0,1052
2025-03-23,0022401036,LAC,OKC,204,228.5,233.0622491801911,4.562249180191088,OVER,-110.0,LOSS,4.0-5.0,1052
2025-03-24,0022401044,SAC,BOS,208,225.0,236.1288881227816,11.128888122781603,,,,,1060
2025-03-24,0022401042,DEN,CHI,248,239.33333333333334,233.95197639682078,-5.38135693651256,UNDER,-110.0,LOSS,5.0-6.0,1060
2025-03-24,0022401041,NOP,PHI,211,233.0,232.58479162694917,-0.4152083730508309,,,,,1060
2025-03-24,0022401043,PHX,MIL,214,225.5,229.2381935048491,3.7381935048491073,,,,,1060
2025-03-24,0022401039,WAS,TOR,216,227.66666666666666,226.3196317330113,-1.347034933655351,,,,,1060
2025-03-24,0022401038,ORL,LAL,224,215.83333333333334,221.57361850696745,5.740285173634106,OVER,100.0,WIN,5.0-6.0,1060
2025-03-24,0022401037,IND,MIN,222,231.16666666666666,235.9609556119858,4.794288945319153,OVER,-110.0,LOSS,4.0-5.0,1060
2025-03-24,0022401040,BKN,DAL,221,218.83333333333334,228.49773216893684,9.664398835603492,,,,,1060
2025-03-25,0022401052,SAC,OKC,226,231.33333333333334,231.68147983327881,0.34814649994547153,,,,,1068
2025-03-25,0022401050,UTA,MEM,243,240.5,225.8899989844733,-14.610001015526706,,,,,1068
2025-03-25,0022401049,HOU,ATL,235,234.5,234.6038318619306,0.10383186193058691,,,,,1068
2025-03-25,0022401051,POR,CLE,233,232.0,225.9933271577475,-6.006672842252499,UNDER,-110.0,LOSS,6.0-8.0,1068
2025-03-25,0022401047,MIA,GSW,198,218.16666666666666,222.80918707373456,4.642520407067906,OVER,-110.0,LOSS,4.0-5.0,1068
2025-03-25,0022401046,DET,SAS,218,235.16666666666666,234.93452864378895,-0.2321380228777059,,,,,1068
2025-03-25,0022401045,CHA,ORL,215,213.16666666666666,229.05946971551109,15.892803048844428,,,,,1068
2025-03-25,0022401048,NYK,DAL,241,224.5,226.0532725617008,1.553272561700794,,,,,1068
2025-03-26,0022401057,DEN,MIL,244,225.33333333333334,230.44514743011788,5.111814096784542,OVER,100.0,WIN,5.0-6.0,1076
2025-03-26,0022401056,NYK,LAC,239,217.5,229.38073462990636,11.880734629906357,,,,,1076
2025-03-26,0022401058,PHX,BOS,234,221.66666666666666,232.20012149177407,10.533454825107412,,,,,1076
2025-03-26,0022401054,BKN,TOR,202,214.66666666666666,221.13533675022512,6.4686700835584645,OVER,-110.0,LOSS,6.0-8.0,1076
2025-03-26,0022401053,PHI,WAS,233,230.16666666666666,229.13110805862502,-1.0355586080416401,,,,,1076
2025-03-26,0022401055,IND,LAL,239,235.33333333333334,231.57731645227784,-3.7560168810555012,,,,,1076
2025-03-27,0022401066,SAC,POR,235,225.66666666666666,228.312201930154,2.6455352634873464,,,,,1082
2025-03-27,0022401065,UTA,HOU,231,227.83333333333334,228.07683804021855,0.24350470688520431,,,,,1082
2025-03-27,0022401064,OKC,MEM,229,237.83333333333334,230.7679640456351,-7.065369287698246,UNDER,100.0,WIN,6.0-8.0,1082
2025-03-27,0022401063,CHI,LAL,236,237.83333333333334,234.8373616848985,-2.995971648434846,,,,,1082
2025-03-27,0022401059,CLE,SAS,240,238.66666666666666,233.8485383772455,-4.818128289421168,UNDER,-110.0,LOSS,4.0-5.0,1082
2025-03-27,0022401061,WAS,IND,271,234.5,226.7302426686435,-7.769757331356487,UNDER,-110.0,LOSS,6.0-8.0,1082
2025-03-27,0022401060,ORL,DAL,193,218.5,227.13851342932543,8.638513429325428,,,,,1082
2025-03-27,0022401062,MIA,ATL,234,228.0,225.6049153545029,-2.395084645497093,,,,,1082
2025-03-28,0022401068,BKN,LAC,232,214.33333333333334,228.33481692384194,14.001483590508599,,,,,1090
2025-03-28,0022401067,DET,CLE,255,229.66666666666666,229.57165508262818,-0.09501158403847398,,,,,1090
2025-03-28,0022401069,TOR,CHA,205,216.5,226.54663508171924,10.046635081719245,,,,,1090
2025-03-28,0022401070,MIL,NYK,223,219.5,220.9812621671823,1.481262167182308,,,,,1090
2025-03-28,0022401072,NOP,GSW,206,224.0,226.78861444249694,2.788614442496936,,,,,1090
2025-03-28,0022401073,DEN,UTA,222,239.0,229.81133944521338,-9.188660554786622,,,,,1090
2025-03-28,0022401071,MIN,PHX,233,226.5,236.57004624566662,10.070046245666617,,,,,1090
2025-03-29,0022401079,OKC,IND,243,238.5,231.82279665272665,-6.677203347273348,UNDER,-110.0,LOSS,6.0-8.0,1097
2025-03-29,0022401076,PHI,MIA,213,217.83333333333334,229.36193572671823,11.528602393384887,,,,,1097
2025-03-29,0022401080,SAS,BOS,232,228.83333333333334,234.1980968915465,5.364763558213156,OVER,100.0,WIN,5.0-6.0,1097
2025-03-29,0022401078,MEM,LAL,261,237.16666666666666,232.3997685593396,-4.7668981073270515,UNDER,-110.0,LOSS,4.0-5.0,1097
2025-03-29,0022401074,ORL,SAC,212,218.33333333333334,224.18808209794165,5.854748764608303,OVER,-110.0,LOSS,5.0-6.0,1097
2025-03-29,0022401075,WAS,BKN,227,219.5,224.29483070229162,4.79483070229162,OVER,100.0,WIN,4.0-5.0,1097
2025-03-29,0022401077,CHI,DAL,239,237.0,236.83627834052484,-0.16372165947515782,,,,,1097
2025-03-30,0022401087,PHI,TOR,236,223.66666666666666,221.54948630789073,-2.1171803587759257,,,,,1104
2025-03-30,0022401088,PHX,HOU,257,224.5,231.43994671569726,6.9399467156972605,OVER,100.0,WIN,6.0-8.0,1104
2025-03-30,0022401086,SAS,GSW,254,232.66666666666666,227.81794218230948,-4.848724484357177,UNDER,-110.0,LOSS,4.0-5.0,1104
2025-03-30,0022401085,NOP,CHA,192,212.83333333333334,226.10066632974264,13.267332996409294,,,,,1104
2025-03-30,0022401083,MIL,ATL,269,235.5,227.23118879646253,-8.268811203537467,,,,,1104
2025-03-30,0022401082,NYK,POR,203,220.5,231.34948204778863,10.849482047788626,,,,,1104
2025-03-30,0022401081,CLE,LAC,249,230.5,235.13400266116184,4.634002661161844,OVER,100.0,WIN,4.0-5.0,1104
2025-03-30,0022401084,MIN,DET,227,225.66666666666666,236.28653759879307,10.619870932126418,,,,,1104
2025-03-31,0022401092,WAS,MIA,214,220.5,229.38441401685668,8.884414016856681,,,,,1112
2025-03-31,0022401089,CHA,UTA,216,219.33333333333334,221.44277904810363,2.1094457147702883,,,,,1112
2025-03-31,0022401090,IND,SAC,220,234.5,232.56328077894517,-1.9367192210548296,,,,,1112
2025-03-31,0022401091,ORL,LAC,183,211.33333333333334,225.61035680394505,14.27702347061171,,,,,1112
2025-03-31,0022401096,LAL,HOU,202,225.33333333333334,235.34265505312516,10.009321719791814,,,,,1112
2025-03-31,0022401093,MEM,BOS,220,236.33333333333334,237.59384623101374,1.2605128976803996,,,,,1112
2025-03-31,0022401095,DAL,BKN,222,220.33333333333334,224.52063597457504,4.1873026412417005,OVER,100.0,WIN,4.0-5.0,1112
2025-03-31,0022401094,OKC,CHI,262,239.0,233.743540335776,-5.256459664223996,UNDER,-110.0,LOSS,5.0-6.0,1112
2025-04-01,0022401102,DEN,MIN,279,230.66666666666666,234.02517010483672,3.358503438170061,,,,,1120
2025-04-01,0022401098,NYK,PHI,196,223.0,228.00782659617576,5.007826596175761,OVER,-110.0,LOSS,5.0-6.0,1120
2025-04-01,0022401100,MEM,GSW,259,237.33333333333334,231.9267020571841,-5.406631276149255,UNDER,-110.0,LOSS,5.0-6.0,1120
2025-04-01,0022400988,SAS,ORL,221,220.5,228.5697051097751,8.0697051097751,,,,,1120
2025-04-01,0022401097,ATL,POR,240,238.0,236.4174825033985,-1.582517496601497,,,,,1120
2025-04-01,0022401101,MIL,PHX,256,224.33333333333334,230.56369365485642,6.230360321523079,OVER,100.0,WIN,6.0-8.0,1120
2025-04-01,0022401099,CHI,TOR,255,236.0,231.54656274962127,-4.453437250378727,UNDER,-110.0,LOSS,4.0-5.0,1120
2025-04-02,0022401110,DEN,SAS,219,229.5,234.7517397610453,5.251739761045286,OVER,-110.0,LOSS,5.0-6.0,1127
2025-04-02,0022401106,BOS,MIA,227,213.33333333333334,229.95596850209677,16.622635168763424,,,,,1127
2025-04-02,0022401104,IND,CHA,224,224.33333333333334,229.2422431055653,4.908909772231965,OVER,-110.0,LOSS,4.0-5.0,1127
2025-04-02,0022401105,WAS,SAC,227,231.5,227.9516778384075,-3.5483221615924947,,,,,1127
2025-04-02,0022401103,CLE,NYK,229,230.0,231.68466585147047,1.68466585147047,,,,,1127
2025-04-02,0022401107,HOU,UTA,248,225.66666666666666,226.14082052364313,0.4741538569764714,,,,,1127
2025-04-02,0022401111,LAC,NOP,212,216.5,225.65018373727236,9.150183737272357,,,,,1127
2025-04-02,0022401109,DAL,ATL,238,237.83333333333334,229.922722370646,-7.910610962687343,UNDER,-110.0,LOSS,6.0-8.0,1127
2025-04-02,0022401108,OKC,DET,222,231.33333333333334,237.42882925901273,6.095495925679387,OVER,-110.0,LOSS,6.0-8.0,1127
2025-04-03,0022401113,BKN,MIN,195,215.66666666666666,228.48481621570377,12.818149549037116,,,,,1136
2025-04-03,0022401114,MIA,MEM,218,227.83333333333334,225.8572595672664,-1.9760737660669463,,,,,1136
2025-04-03,0022401115,PHI,MIL,239,224.66666666666666,229.2215742367524,4.5549075700857315,OVER,100.0,WIN,4.0-5.0,1136
2025-04-03,0022401116,TOR,POR,215,224.66666666666666,227.1375034148741,2.4708367482074323,,,,,1136
2025-04-03,0022401117,LAL,GSW,239,228.16666666666666,227.7044725443966,-0.46219412227006273,,,,,1136
2025-04-03,0022401112,WAS,ORL,206,214.83333333333334,224.97785421798358,10.144520884650234,,,,,1136
2025-04-04,0022401118,CHA,SAC,227,219.33333333333334,222.80416644392656,3.470833110593219,,,,,1142
2025-04-04,0022401123,HOU,OKC,236,229.33333333333334,233.7398861002378,4.406552766904468,OVER,100.0,WIN,4.0-5.0,1142
2025-04-04,0022401119,IND,UTA,252,235.16666666666666,228.6104030149692,-6.5562636516974635,UNDER,-110.0,LOSS,6.0-8.0,1142
2025-04-04,0022401121,TOR,DET,222,227.33333333333334,228.52616252928354,1.1928291959501962,,,,,1142
2025-04-04,0022401122,CHI,POR,231,237.66666666666666,237.57195312949983,-0.09471353716682529,,,,,1142
2025-04-04,0022401124,SAS,CLE,227,241.16666666666666,235.7279125945064,-5.438754072160265,UNDER,100.0,WIN,5.0-6.0,1142
2025-04-04,0022401126,LAL,NOP,232,219.66666666666666,225.2990697092903,5.63240304262365,OVER,100.0,WIN,5.0-6.0,1142
2025-04-04,0022401127,LAC,DAL,205,225.0,226.1760703363758,1.1760703363758012,,,,,1142
2025-04-04,0022401120,BOS,PHX,226,228.0,234.89527632981265,6.895276329812646,OVER,-110.0,LOSS,6.0-8.0,1142
2025-04-04,0022401125,GSW,DEN,222,233.5,227.56102448146387,-5.938975518536125,UNDER,100.0,WIN,5.0-6.0,1142
2025-04-05,0022401131,MIA,MIL,236,215.33333333333334,230.9907026655667,15.657369332233344,,,,,1152
2025-04-05,0022401130,PHI,MIN,223,225.16666666666666,228.2739303767664,3.107263710099744,,,,,1152
2025-04-05,0022401132,LAC,DAL,239,221.5,223.89938990666494,2.3993899066649362,,,,,1152
2025-04-05,0022401128,ATL,NYK,226,236.83333333333334,235.0395881598924,-1.7937451734409535,,,,,1152
2025-04-05,0022401129,DET,MEM,212,239.66666666666666,227.66821008975603,-11.998456576910627,,,,,1152
2025-04-06,0022401134,BKN,TOR,229,214.83333333333334,218.88145551215635,4.048122178823007,OVER,100.0,WIN,4.0-5.0,1157
2025-04-06,0022401135,OKC,LAL,225,232.0,238.0730732197312,6.073073219731214,OVER,-110.0,LOSS,6.0-8.0,1157
2025-04-06,0022401136,ATL,UTA,281,244.16666666666666,231.8593120718051,-12.30735459486155,,,,,1157
2025-04-06,0022401133,CHA,CHI,248,227.66666666666666,226.20257594973526,-1.4640907169313948,,,,,1157
2025-04-06,0022401140,NYK,PHX,210,228.66666666666666,228.53531684755345,-0.1313498191132112,,,,,1157
2025-04-06,0022401142,DEN,IND,245,239.5,235.73804377245267,-3.76195622754733,,,,,1157
2025-04-06,0022401143,GSW,HOU,202,224.5,230.86346393936523,6.363463939365232,OVER,-110.0,LOSS,6.0-8.0,1157
2025-04-06,0022401139,POR,SAS,229,228.5,228.7639800917087,0.26398009170870296,,,,,1157
2025-04-06,0022401137,BOS,WAS,214,226.0,229.41108910032858,3.4110891003285815,,,,,1157
2025-04-06,0022401138,CLE,SAC,233,236.5,233.5945816585028,-2.90541834149721,,,,,1157
2025-04-06,0022400617,NOP,MIL,218,220.5,225.6568057486327,5.156805748632706,OVER,-110.0,LOSS,5.0-6.0,1157
2025-04-07,0022401145,MIA,PHI,222,213.5,226.58488489862532,13.084884898625319,,,,,1168
2025-04-07,0022401144,DET,SAC,244,230.5,227.80761414270793,-2.6923858572920665,,,,,1168
2025-04-08,0022401150,BKN,NOP,233,213.83333333333334,220.36327413994428,6.529940806610938,OVER,100.0,WIN,6.0-8.0,1170
2025-04-08,0022401155,LAC,SAS,239,227.5,224.1801951881651,-3.3198048118348993,,,,,1170
2025-04-08,0022401154,PHX,GSW,228,226.83333333333334,234.58510850668307,7.751775173349728,OVER,100.0,WIN,6.0-8.0,1170
2025-04-08,0022401153,OKC,LAL,256,226.33333333333334,238.37990414814558,12.046570814812242,,,,,1170
2025-04-08,0022401152,MIL,MIN,213,222.5,234.68099927178278,12.180999271782781,,,,,1170
2025-04-08,0022401151,NYK,BOS,236,221.5,229.6273231343382,8.127323134338212,,,,,1170
2025-04-08,0022401149,ORL,ATL,231,225.33333333333334,223.0785559586137,-2.2547773747196516,,,,,1170
2025-04-08,0022401148,IND,WAS,202,238.66666666666666,230.26998908912114,-8.396677577545518,,,,,1170
2025-04-08,0022401147,CLE,CHI,248,240.5,236.1287774768989,-4.371222523101096,UNDER,-110.0,LOSS,4.0-5.0,1170
2025-04-08,0022401146,CHA,MEM,224,230.5,225.80556317404526,-4.694436825954739,UNDER,100.0,WIN,4.0-5.0,1170
2025-04-09,0022401157,WAS,PHI,225,227.5,221.0166047347615,-6.483395265238499,UNDER,100.0,WIN,6.0-8.0,1180
2025-04-09,0022401158,TOR,CHA,222,217.16666666666666,227.53314977249872,10.36648310583206,,,,,1180
2025-04-09,0022401159,DAL,LAL,209,227.16666666666666,233.46260643720882,6.295939770542162,OVER,-110.0,LOSS,6.0-8.0,1180
2025-04-09,0022401166,LAC,HOU,251,219.16666666666666,226.40432599941872,7.2376593327520595,OVER,100.0,WIN,6.0-8.0,1180
2025-04-09,0022401163,GSW,SAS,225,231.5,225.74080475190067,-5.759195248099331,UNDER,100.0,WIN,5.0-6.0,1180
2025-04-09,0022401164,PHX,OKC,237,229.16666666666666,234.22878289721535,5.062116230548696,OVER,100.0,WIN,5.0-6.0,1180
2025-04-09,0022401165,SAC,DEN,240,234.5,228.80837788379847,-5.691622116201529,UNDER,-110.0,LOSS,5.0-6.0,1180
2025-04-09,0022401156,ORL,BOS,172,209.16666666666666,225.97174346120642,16.805076794539758,,,,,1180
2025-04-09,0022401162,UTA,POR,259,229.5,230.71987419869922,1.219874198699216,,,,,1180
2025-04-09,0022401160,CHI,MIA,230,226.66666666666666,239.83907351932666,13.172406852660004,,,,,1180
2025-04-10,0022401167,DET,NYK,221,227.5,227.96035120394544,0.4603512039454358,,,,,1190
2025-04-10,0022401161,MIL,NOP,247,222.33333333333334,225.7190779930865,3.3857446597531577,,,,,1190
2025-04-10,0022401170,MEM,MIN,266,232.5,230.02198589645894,-2.4780141035410566,,,,,1190
2025-04-10,0022401168,IND,CLE,226,232.5,233.07106002522443,0.5710600252244262,,,,,1190
2025-04-10,0022401169,BKN,ATL,242,230.5,227.19549616490895,-3.3045038350910545,,,,,1190
2025-04-11,0022401178,DAL,TOR,226,225.16666666666666,221.31892852290974,-3.8477381437569136,,,,,1195
2025-04-11,0022401171,DET,MIL,244,228.66666666666666,229.8607948022253,1.1941281355586568,,,,,1195
2025-04-11,0022401172,IND,ORL,244,217.33333333333334,227.54517605308115,10.211842719747807,,,,,1195
2025-04-11,0022401173,PHI,ATL,234,240.16666666666666,228.73143081023784,-11.435235856428818,,,,,1195
2025-04-11,0022401174,BOS,CHA,224,214.0,224.2511611271234,10.251161127123396,,,,,1195
2025-04-11,0022401177,NOP,MIA,257,215.16666666666666,230.23986651095595,15.073199844289292,,,,,1195
2025-04-11,0022401176,CHI,WAS,208,235.83333333333334,232.00941356510825,-3.823919768225096,,,,,1195
2025-04-11,0022401175,NYK,CLE,210,226.5,231.10870806034004,4.608708060340035,OVER,-110.0,LOSS,4.0-5.0,1195
2025-04-11,0022401180,DEN,MEM,226,241.5,235.18997238919428,-6.310027610805719,UNDER,100.0,WIN,6.0-8.0,1195
2025-04-11,0022401181,UTA,OKC,256,233.66666666666666,234.49108505569114,0.8244183890244869,,,,,1195
2025-04-11,0022401182,PHX,SAS,215,232.5,229.6033989451508,-2.8966010548492136,,,,,1195
2025-04-11,0022401183,POR,GSW,189,226.83333333333334,236.01442611019445,9.181092776861107,,,,,1195
2025-04-11,0022401184,SAC,LAC,201,226.16666666666666,230.54002133978622,4.3733546731195645,OVER,-110.0,LOSS,4.0-5.0,1195
2025-04-11,0022401185,LAL,HOU,249,226.0,228.802308279116,2.802308279116005,,,,,1195
2025-04-11,0022401179,MIN,BKN,208,216.5,226.9960406932471,10.496040693247096,,,,,1195
2025-04-13,0022401186,ATL,ORL,222,220.5,232.51776411676767,12.017764116767665,,,,,1210
2025-04-13,0022401189,CLE,IND,244,226.83333333333334,232.39980225199986,5.566468918666516,OVER,100.0,WIN,5.0-6.0,1210
2025-04-13,0022401191,PHI,CHI,224,233.5,227.9415335589686,-5.558466441031413,UNDER,100.0,WIN,5.0-6.0,1210
2025-04-13,0022401190,MIA,WAS,237,215.33333333333334,229.6300199680064,14.296686634673051,,,,,1210
2025-04-13,0022401193,HOU,DEN,237,233.66666666666666,235.241157455027,1.5744907883603503,,,,,1210
2025-04-13,0022401187,BOS,CHA,179,211.5,222.52789598045783,11.027895980457828,,,,,1210
2025-04-13,0022401192,MIL,DET,273,224.0,230.75658731145091,6.7565873114509145,OVER,100.0,WIN,6.0-8.0,1210
2025-04-13,0022401198,GSW,LAC,243,218.33333333333334,225.70043831941743,7.367104986084087,OVER,100.0,WIN,6.0-8.0,1210
2025-04-13,0022401194,MEM,DAL,229,228.33333333333334,227.7421859605036,-0.5911473728297381,,,,,1210
2025-04-13,0022401196,NOP,OKC,215,235.66666666666666,234.1520535113064,-1.5146131553602515,,,,,1210
2025-04-13,0022401197,SAS,TOR,243,228.66666666666666,224.95922045039285,-3.7074462162738087,,,,,1210
