fold,match_id,side,p_yes,p_no,edge_yes,edge_no,chosen_side_prob,chosen_side_edge,decimal_odds_used,fair_odds_used,is_win,profit_raw,profit_fair,stake,train_start,train_end,test_start,test_end
4,588,YES,0.7599193914665877,0.2400806085334123,0.285826127217883,-0.28582612721788303,0.7599193914665877,0.285826127217883,2.03,2.1092896174863385,1,10.299999999999997,11.092896174863384,10.0,2023-08-11,2024-12-07,2024-12-08,2025-02-03
4,590,NO,0.33302920484462567,0.6669707951553743,-0.20938724759753374,0.2093872475975337,0.6669707951553743,0.2093872475975337,2.11,2.1853932584269664,1,11.099999999999998,11.853932584269664,10.0,2023-08-11,2024-12-07,2024-12-08,2025-02-03
4,596,YES,0.5778672886478782,0.4221327113521218,0.010437263202585534,-0.010437263202585534,0.5778672886478782,0.010437263202585534,1.7,1.7623318385650224,1,7.0,7.623318385650224,10.0,2023-08-11,2024-12-07,2024-12-08,2025-02-03
4,597,YES,0.6602553135084506,0.33974468649154943,0.07378914809491677,-0.07378914809491671,0.6602553135084506,0.07378914809491677,1.65,1.7051282051282053,1,6.499999999999999,7.051282051282053,10.0,2023-08-11,2024-12-07,2024-12-08,2025-02-03
4,600,NO,0.33052704392452015,0.6694729560754799,-0.14885439937444894,0.1488543993744489,0.6694729560754799,0.1488543993744489,1.86,1.9207920792079207,1,8.600000000000001,9.207920792079207,10.0,2023-08-11,2024-12-07,2024-12-08,2025-02-03
4,601,NO,0.3285823218502876,0.6714176781497124,-0.12128914344534225,0.12128914344534225,0.6714176781497124,0.12128914344534225,1.75,1.8177570093457944,0,-10.0,-10.0,10.0,2023-08-11,2024-12-07,2024-12-08,2025-02-03
4,603,NO,0.2966511761659543,0.7033488238340457,-0.20722479282629375,0.2072247928262938,0.7033488238340457,0.2072247928262938,1.95,2.015625,1,9.5,10.15625,10.0,2023-08-11,2024-12-07,2024-12-08,2025-02-03
4,604,YES,0.7661846721667155,0.23381532783328451,0.08021585256760622,-0.08021585256760638,0.7661846721667155,0.08021585256760622,1.41,1.4577922077922074,1,4.1,4.577922077922074,10.0,2023-08-11,2024-12-07,2024-12-08,2025-02-03
4,608,NO,0.10800968022656683,0.8919903197734331,-0.4738542996222998,0.4738542996222995,0.8919903197734331,0.4738542996222995,2.31,2.3915662650602405,1,13.100000000000001,13.915662650602405,10.0,2023-08-11,2024-12-07,2024-12-08,2025-02-03
4,609,NO,0.2570625295157527,0.7429374704842473,-0.20943231584507205,0.20943231584507205,0.7429374704842473,0.20943231584507205,1.81,1.8743961352657006,1,8.100000000000001,8.743961352657006,10.0,2023-08-11,2024-12-07,2024-12-08,2025-02-03
4,613,YES,0.7301379704473453,0.2698620295526547,0.07990322866330779,-0.07990322866330768,0.7301379704473453,0.07990322866330779,1.49,1.5379061371841156,0,-10.0,-10.0,10.0,2023-08-11,2024-12-07,2024-12-08,2025-02-03
5,600,NO,0.33052704392452015,0.6694729560754799,-0.14885439937444894,0.1488543993744489,0.6694729560754799,0.1488543993744489,1.86,1.9207920792079207,1,8.600000000000001,9.207920792079207,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,601,NO,0.3285823218502876,0.6714176781497124,-0.12128914344534225,0.12128914344534225,0.6714176781497124,0.12128914344534225,1.75,1.8177570093457944,0,-10.0,-10.0,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,603,NO,0.2966511761659543,0.7033488238340457,-0.20722479282629375,0.2072247928262938,0.7033488238340457,0.2072247928262938,1.95,2.015625,1,9.5,10.15625,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,604,YES,0.7661846721667155,0.23381532783328451,0.08021585256760622,-0.08021585256760638,0.7661846721667155,0.08021585256760622,1.41,1.4577922077922074,1,4.1,4.577922077922074,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,608,NO,0.10800968022656683,0.8919903197734331,-0.4738542996222998,0.4738542996222995,0.8919903197734331,0.4738542996222995,2.31,2.3915662650602405,1,13.100000000000001,13.915662650602405,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,609,NO,0.2570625295157527,0.7429374704842473,-0.20943231584507205,0.20943231584507205,0.7429374704842473,0.20943231584507205,1.81,1.8743961352657006,1,8.100000000000001,8.743961352657006,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,613,YES,0.7301379704473453,0.2698620295526547,0.07990322866330779,-0.07990322866330768,0.7301379704473453,0.07990322866330779,1.49,1.5379061371841156,0,-10.0,-10.0,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,619,NO,0.28335972130784476,0.7166402786921553,-0.21793226835623797,0.21793226835623786,0.7166402786921553,0.21793226835623786,1.94,2.0051813471502586,0,-10.0,-10.0,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,620,NO,0.31639615165001894,0.6836038483499811,-0.3249340146207648,0.32493401462076504,0.6836038483499811,0.32493401462076504,2.7,2.788079470198676,1,17.0,17.880794701986762,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,623,NO,0.32419856648156736,0.6758014335184326,-0.3617702531175419,0.3617702531175417,0.6758014335184326,0.3617702531175417,3.08,3.184397163120567,1,20.8,21.84397163120567,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,627,NO,0.1477991669724204,0.8522008330275797,-0.2836729142458538,0.2836729142458537,0.8522008330275797,0.2836729142458537,1.7,1.7589285714285714,1,7.0,7.5892857142857135,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,628,YES,0.629156600830561,0.370843399169439,0.1330527047266648,-0.13305270472666486,0.629156600830561,0.1330527047266648,1.94,2.015706806282722,1,9.399999999999999,10.157068062827221,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,629,YES,0.6972774287679994,0.30272257123200064,0.04786566406211712,-0.04786566406211701,0.6972774287679994,0.04786566406211712,1.49,1.5398550724637683,0,-10.0,-10.0,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,631,NO,0.3121280553840124,0.6878719446159876,-0.3149905886837841,0.3149905886837842,0.6878719446159876,0.3149905886837842,2.59,2.681818181818182,1,15.899999999999999,16.81818181818182,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,633,NO,0.11960381134604846,0.8803961886539515,-0.4703961886539515,0.4703961886539515,0.8803961886539515,0.4703961886539515,2.36,2.4390243902439024,1,13.599999999999998,14.390243902439025,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,635,NO,0.28654294887257964,0.7134570511274203,-0.20699710280700695,0.2069971028070069,0.7134570511274203,0.2069971028070069,1.91,1.9744897959183674,0,-10.0,-10.0,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,639,NO,0.24297080273157473,0.7570291972684253,-0.4032556123627648,0.40325561236276497,0.7570291972684253,0.40325561236276497,2.74,2.8266666666666667,1,17.400000000000002,18.266666666666666,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,641,YES,0.5954474879901878,0.40455251200981224,0.07998357046441462,-0.07998357046441457,0.5954474879901878,0.07998357046441462,1.88,1.9400000000000002,1,8.799999999999999,9.400000000000002,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,642,YES,0.6994929329925674,0.30050706700743257,0.07662188676385695,-0.076621886763857,0.6994929329925674,0.07662188676385695,1.55,1.60546875,1,5.5,6.0546875,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,649,NO,0.16793107192755502,0.8320689280724449,-0.3932934178683634,0.3932934178683633,0.8320689280724449,0.3932934178683633,2.2,2.2790697674418605,1,12.000000000000002,12.790697674418606,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,650,NO,0.22747193211555602,0.772528067884444,-0.3008785833483615,0.30087858334836143,0.772528067884444,0.30087858334836143,2.05,2.1202185792349724,1,10.499999999999998,11.202185792349724,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,656,NO,0.2974125726416865,0.7025874273583135,-0.15130537607626215,0.15130537607626215,0.7025874273583135,0.15130537607626215,1.75,1.813953488372093,0,-10.0,-10.0,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,657,YES,0.6966540101583683,0.30334598984163175,0.020183421923074096,-0.020183421923074096,0.6966540101583683,0.020183421923074096,1.43,1.4782608695652173,1,4.299999999999999,4.782608695652173,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,658,NO,0.07911454045232884,0.9208854595476712,-0.3937536766019347,0.39375367660193483,0.9208854595476712,0.39375367660193483,1.83,1.897058823529412,1,8.3,8.97058823529412,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,659,YES,0.6266722118661364,0.3733277881338636,0.148636036155542,-0.1486360361555421,0.6266722118661364,0.148636036155542,2.02,2.0918918918918914,1,10.2,10.918918918918914,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,661,YES,0.7141888815849778,0.28581111841502216,0.0679624664906383,-0.0679624664906382,0.7141888815849778,0.0679624664906383,1.5,1.5474452554744527,1,5.0,5.474452554744527,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,662,NO,0.22550112434604647,0.7744988756539535,-0.32065272180779975,0.32065272180779963,0.7744988756539535,0.32065272180779963,2.13,2.2033898305084745,0,-10.0,-10.0,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
5,667,NO,0.15857863659309795,0.8414213634069021,-0.31564816753061337,0.3156481675306134,0.8414213634069021,0.3156481675306134,1.84,1.9019607843137254,1,8.4,9.019607843137255,10.0,2023-08-11,2025-01-20,2025-01-25,2025-03-16
6,656,NO,0.2974125726416865,0.7025874273583135,-0.15130537607626215,0.15130537607626215,0.7025874273583135,0.15130537607626215,1.75,1.813953488372093,0,-10.0,-10.0,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,657,YES,0.6966540101583683,0.30334598984163175,0.020183421923074096,-0.020183421923074096,0.6966540101583683,0.020183421923074096,1.43,1.4782608695652173,1,4.299999999999999,4.782608695652173,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,658,NO,0.07911454045232884,0.9208854595476712,-0.3937536766019347,0.39375367660193483,0.9208854595476712,0.39375367660193483,1.83,1.897058823529412,1,8.3,8.97058823529412,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,659,YES,0.6266722118661364,0.3733277881338636,0.148636036155542,-0.1486360361555421,0.6266722118661364,0.148636036155542,2.02,2.0918918918918914,1,10.2,10.918918918918914,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,661,YES,0.7141888815849778,0.28581111841502216,0.0679624664906383,-0.0679624664906382,0.7141888815849778,0.0679624664906383,1.5,1.5474452554744527,1,5.0,5.474452554744527,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,662,NO,0.22550112434604647,0.7744988756539535,-0.32065272180779975,0.32065272180779963,0.7744988756539535,0.32065272180779963,2.13,2.2033898305084745,0,-10.0,-10.0,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,667,NO,0.15857863659309795,0.8414213634069021,-0.31564816753061337,0.3156481675306134,0.8414213634069021,0.3156481675306134,1.84,1.9019607843137254,1,8.4,9.019607843137255,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,670,YES,0.5702623688110837,0.4297376311889163,0.12638481779067556,-0.12638481779067556,0.5702623688110837,0.12638481779067556,2.18,2.2528735632183907,1,11.8,12.528735632183906,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,673,NO,0.06040892727444457,0.9395910727255554,-0.44348717662165926,0.4434871766216592,0.9395910727255554,0.4434871766216592,1.94,2.015706806282722,1,9.399999999999999,10.157068062827221,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,675,YES,0.5833442864135819,0.41665571358641806,0.08205229674949921,-0.08205229674949938,0.5833442864135819,0.08205229674949921,1.93,1.994845360824742,1,9.299999999999999,9.948453608247421,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,682,YES,0.5529580994603597,0.4470419005396403,0.10652952803178822,-0.10652952803178828,0.5529580994603597,0.10652952803178822,2.17,2.2399999999999998,1,11.7,12.399999999999999,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,687,NO,0.2314463457235544,0.7685536542764456,-0.3889916104808252,0.3889916104808251,0.7685536542764456,0.3889916104808251,2.55,2.634615384615384,1,15.499999999999998,16.34615384615384,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,691,YES,0.7613009790012345,0.2386990209987655,0.2767648965270077,-0.27676489652700764,0.7613009790012345,0.2767648965270077,2.0,2.0638297872340425,1,10.0,10.638297872340425,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,693,NO,0.13167346487053663,0.8683265351294633,-0.40817229348421913,0.4081722934842192,0.8683265351294633,0.4081722934842192,2.1,2.1731843575418996,0,-10.0,-10.0,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,695,YES,0.5891162602197918,0.4108837397802082,0.1329306932094826,-0.13293069320948248,0.5891162602197918,0.1329306932094826,2.11,2.192090395480226,1,11.099999999999998,11.920903954802263,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,696,YES,0.6458599493901509,0.3541400506098491,0.16140399084092805,-0.16140399084092805,0.6458599493901509,0.16140399084092805,1.99,2.064171122994652,1,9.9,10.641711229946523,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,697,YES,0.78041870778193,0.21958129221807,0.1844087327195859,-0.1844087327195859,0.78041870778193,0.1844087327195859,1.62,1.6778242677824269,1,6.200000000000001,6.778242677824268,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,701,NO,0.2824313257500585,0.7175686742499414,-0.2860965930316674,0.28609659303166723,0.7175686742499414,0.28609659303166723,2.24,2.317647058823529,0,-10.0,-10.0,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,703,YES,0.6738371832927015,0.3261628167072985,0.041625644831163044,-0.041625644831163044,0.6738371832927015,0.041625644831163044,1.53,1.5817490494296578,1,5.300000000000001,5.817490494296578,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,705,NO,0.16210909731976522,0.8378909026802348,-0.3976873403392679,0.3976873403392679,0.8378909026802348,0.3976873403392679,2.2,2.2716763005780347,1,12.000000000000002,12.716763005780347,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,706,NO,0.13126632656704923,0.8687336734329507,-0.45164824629727246,0.45164824629727224,0.8687336734329507,0.45164824629727224,2.32,2.3975903614457827,0,-10.0,-10.0,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,707,NO,0.1441282718288661,0.8558717281711339,-0.32752121270721646,0.32752121270721635,0.8558717281711339,0.32752121270721635,1.83,1.8926829268292682,1,8.3,8.926829268292682,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,708,NO,0.21851062620373618,0.7814893737962638,-0.2944427416719114,0.29444274167191153,0.7814893737962638,0.29444274167191153,1.98,2.0531914893617023,1,9.8,10.531914893617023,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,712,NO,0.20831596920112763,0.7916840307988724,-0.30589591710378194,0.30589591710378194,0.7916840307988724,0.30589591710378194,1.99,2.0585106382978724,1,9.9,10.585106382978724,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,713,NO,0.0896579670376344,0.9103420329623656,-0.3665275999726748,0.3665275999726749,0.9103420329623656,0.3665275999726749,1.77,1.8388625592417063,1,7.7,8.388625592417062,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,714,YES,0.5927113634442706,0.40728863655572944,0.078499477139361,-0.078499477139361,0.5927113634442706,0.078499477139361,1.88,1.9447236180904524,0,-10.0,-10.0,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,718,NO,0.3310024946707051,0.6689975053292949,-0.2191260400336651,0.2191260400336651,0.6689975053292949,0.2191260400336651,2.14,2.222857142857143,0,-10.0,-10.0,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,720,NO,0.17013429586257592,0.8298657041374241,-0.34532962166319725,0.3453296216631973,0.8298657041374241,0.3453296216631973,2.0,2.0638297872340425,1,10.0,10.638297872340425,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,721,NO,0.30994626486366206,0.6900537351363379,-0.27755373513633796,0.27755373513633796,0.6900537351363379,0.27755373513633796,2.35,2.4242424242424243,1,13.5,14.242424242424242,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,723,NO,0.24223222161239313,0.7577677783876069,-0.2513078300671935,0.2513078300671935,0.7577677783876069,0.2513078300671935,1.91,1.9744897959183674,0,-10.0,-10.0,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,725,NO,0.3051640223348367,0.6948359776651634,-0.31953331422690673,0.3195333142269067,0.6948359776651634,0.3195333142269067,2.58,2.6645161290322577,0,-10.0,-10.0,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
6,727,YES,0.7418322538235531,0.2581677461764469,0.14232976626136407,-0.14232976626136407,0.7418322538235531,0.14232976626136407,1.61,1.6680497925311204,1,6.100000000000001,6.6804979253112045,10.0,2023-08-11,2025-02-27,2025-03-08,2025-05-05
