date,home,away,home_score,away_score,btts,total_goals,season
2024-03-09,18.30  SV Werder Bremen,(0-2)  Borussia Dortmund,1,2,1,3,2023-24
2024-03-09,RB Leipzig,(1-0)  SV Darmstadt 98,2,0,0,2,2023-24
2024-03-09,FC Augsburg,(1-0)  1. FC Heidenheim 1846,1,0,0,1,2023-24
2024-03-09,15.30  FC Bayern München,(3-1)  1. FSV Mainz 05,8,1,1,9,2023-24
2024-03-09,Borussia Mönchengladbach,(1-1)  1. FC Köln,3,3,1,6,2023-24
2024-03-10,15.30  VfL Bochum 1848,(0-1)  SC Freiburg,1,2,1,3,2023-24
2024-03-10,17.30  Eintracht Frankfurt,(1-1)  TSG 1899 Hoffenheim,3,1,1,4,2023-24
2024-03-10,19.30  Bayer 04 Leverkusen,(1-0)  VfL Wolfsburg,2,0,0,2,2023-24
2024-03-15,20.30  1. FC Köln,(1-1)  RB Leipzig,1,5,1,6,2023-24
2024-03-16,VfL Wolfsburg,(1-1)  FC Augsburg,1,3,1,4,2023-24
2024-03-16,18.30  TSG 1899 Hoffenheim,(0-2)  VfB Stuttgart,0,3,0,3,2023-24
2024-03-16,1. FSV Mainz 05,(1-0)  VfL Bochum 1848,2,0,0,2,2023-24
2024-03-16,1. FC Union Berlin,(0-0)  SV Werder Bremen,2,1,1,3,2023-24
2024-03-16,1. FC Heidenheim 1846,(0-1)  Borussia Mönchengladbach,1,1,1,2,2023-24
2024-03-16,15.30  SV Darmstadt 98,(1-2)  FC Bayern München,2,5,1,7,2023-24
2024-03-17,15.30  SC Freiburg,(1-2)  Bayer 04 Leverkusen,2,3,1,5,2023-24
2024-03-17,17.30  Borussia Dortmund,(1-1)  Eintracht Frankfurt,3,1,1,4,2023-24
2024-03-30,15.30  Eintracht Frankfurt,1. FC Union Berlin,0,0,0,0,2023-24
2024-03-30,Borussia Mönchengladbach,(0-1)  SC Freiburg,0,3,0,3,2023-24
2024-03-30,SV Werder Bremen,(0-1)  VfL Wolfsburg,0,2,0,2,2023-24
2024-03-30,RB Leipzig,1. FSV Mainz 05,0,0,0,0,2023-24
2024-03-30,Bayer 04 Leverkusen,(0-1)  TSG 1899 Hoffenheim,2,1,1,3,2023-24
2024-03-30,18.30  FC Bayern München,(0-1)  Borussia Dortmund,0,2,0,2,2023-24
2024-03-31,15.30  FC Augsburg,(1-1)  1. FC Köln,1,1,1,2,2023-24
2024-03-31,17.30  VfB Stuttgart,(1-0)  1. FC Heidenheim 1846,3,3,1,6,2023-24
2024-03-31,19.30  VfL Bochum 1848,(1-0)  SV Darmstadt 98,2,2,1,4,2023-24
2024-04-05,20.30  Eintracht Frankfurt,(0-0)  SV Werder Bremen,1,1,1,2,2023-24
2024-04-06,18.30  Borussia Dortmund,(0-0)  VfB Stuttgart,0,1,0,1,2023-24
2024-04-06,1. FC Köln,(0-0)  VfL Bochum 1848,2,1,1,3,2023-24
2024-04-06,1. FSV Mainz 05,(1-0)  SV Darmstadt 98,4,0,0,4,2023-24
2024-04-06,SC Freiburg,(0-3)  RB Leipzig,1,4,1,5,2023-24
2024-04-06,15.30  1. FC Heidenheim 1846,(0-2)  FC Bayern München,3,2,1,5,2023-24
2024-04-06,1. FC Union Berlin,(0-1)  Bayer 04 Leverkusen,0,1,0,1,2023-24
2024-04-07,15.30  TSG 1899 Hoffenheim,(2-0)  FC Augsburg,3,1,1,4,2023-24
2024-04-07,17.30  VfL Wolfsburg,(1-0)  Borussia Mönchengladbach,1,3,1,4,2023-24
2024-04-12,20.30  FC Augsburg,(0-0)  1. FC Union Berlin,2,0,0,2,2023-24
2024-04-13,18.30  VfB Stuttgart,(3-0)  Eintracht Frankfurt,3,0,0,3,2023-24
2024-04-13,1. FSV Mainz 05,(0-1)  TSG 1899 Hoffenheim,4,1,1,5,2023-24
2024-04-13,VfL Bochum 1848,(0-0)  1. FC Heidenheim 1846,1,1,1,2,2023-24
2024-04-13,RB Leipzig,(1-0)  VfL Wolfsburg,3,0,0,3,2023-24
2024-04-13,15.30  Borussia Mönchengladbach,(1-2)  Borussia Dortmund,1,2,1,3,2023-24
2024-04-13,FC Bayern München,(0-0)  1. FC Köln,2,0,0,2,2023-24
2024-04-14,15.30  SV Darmstadt 98,(0-1)  SC Freiburg,0,1,0,1,2023-24
2024-04-14,17.30  Bayer 04 Leverkusen,(1-0)  SV Werder Bremen,5,0,0,5,2023-24
2024-04-19,20.30  Eintracht Frankfurt,(0-1)  FC Augsburg,3,1,1,4,2023-24
2024-04-20,18.30  1. FC Union Berlin,(0-2)  FC Bayern München,1,5,1,6,2023-24
2024-04-20,15.30  1. FC Heidenheim 1846,(0-1)  RB Leipzig,1,2,1,3,2023-24
2024-04-20,TSG 1899 Hoffenheim,(1-1)  Borussia Mönchengladbach,4,3,1,7,2023-24
2024-04-20,VfL Wolfsburg,(1-0)  VfL Bochum 1848,1,0,0,1,2023-24
2024-04-20,1. FC Köln,(0-0)  SV Darmstadt 98,0,2,0,2,2023-24
2024-04-21,19.30  SC Freiburg,(1-1)  1. FSV Mainz 05,1,1,1,2,2023-24
2024-04-21,15.30  SV Werder Bremen,(1-0)  VfB Stuttgart,2,1,1,3,2023-24
2024-04-21,17.30  Borussia Dortmund,(0-0)  Bayer 04 Leverkusen,1,1,1,2,2023-24
2024-04-26,20.30  VfL Bochum 1848,(2-0)  TSG 1899 Hoffenheim,3,2,1,5,2023-24
2024-04-27,15.30  RB Leipzig,(2-1)  Borussia Dortmund,4,1,1,5,2023-24
2024-04-27,FC Bayern München,(1-1)  Eintracht Frankfurt,2,1,1,3,2023-24
2024-04-27,SC Freiburg,(1-0)  VfL Wolfsburg,1,2,1,3,2023-24
2024-04-27,FC Augsburg,(0-0)  SV Werder Bremen,0,3,0,3,2023-24
2024-04-27,18.30  Bayer 04 Leverkusen,(0-0)  VfB Stuttgart,2,2,1,4,2023-24
2024-04-28,17.30  1. FSV Mainz 05,(1-0)  1. FC Köln,1,1,1,2,2023-24
2024-04-28,15.30  Borussia Mönchengladbach,1. FC Union Berlin,0,0,0,0,2023-24
2024-04-28,19.30  SV Darmstadt 98,(0-0)  1. FC Heidenheim 1846,0,1,0,1,2023-24
2024-05-03,20.30  TSG 1899 Hoffenheim,(0-1)  RB Leipzig,1,1,1,2,2023-24
2024-05-04,VfL Wolfsburg,(2-0)  SV Darmstadt 98,3,0,0,3,2023-24
2024-05-04,Borussia Dortmund,(4-1)  FC Augsburg,5,1,1,6,2023-24
2024-05-04,18.30  1. FC Köln,SC Freiburg,0,0,0,0,2023-24
2024-05-04,15.30  VfB Stuttgart,(1-1)  FC Bayern München,3,1,1,4,2023-24
2024-05-04,SV Werder Bremen,(1-1)  Borussia Mönchengladbach,2,2,1,4,2023-24
2024-05-05,17.30  Eintracht Frankfurt,(1-2)  Bayer 04 Leverkusen,1,5,1,6,2023-24
2024-05-05,19.30  1. FC Heidenheim 1846,(0-1)  1. FSV Mainz 05,1,1,1,2,2023-24
2024-05-05,15.30  1. FC Union Berlin,(0-3)  VfL Bochum 1848,3,4,1,7,2023-24
2024-05-10,20.30  FC Augsburg,(0-0)  VfB Stuttgart,0,1,0,1,2023-24
2024-05-11,15.30  1. FC Köln,(1-2)  1. FC Union Berlin,3,2,1,5,2023-24
2024-05-11,Borussia Mönchengladbach,(1-1)  Eintracht Frankfurt,1,1,1,2,2023-24
2024-05-11,RB Leipzig,(0-1)  SV Werder Bremen,1,1,1,2,2023-24
2024-05-11,SC Freiburg,(1-1)  1. FC Heidenheim 1846,1,1,1,2,2023-24
2024-05-11,18.30  1. FSV Mainz 05,(3-0)  Borussia Dortmund,3,0,0,3,2023-24
2024-05-12,15.30  SV Darmstadt 98,(0-5)  TSG 1899 Hoffenheim,0,6,0,6,2023-24
2024-05-12,17.30  FC Bayern München,(2-0)  VfL Wolfsburg,2,0,0,2,2023-24
2024-05-12,19.30  VfL Bochum 1848,(0-2)  Bayer 04 Leverkusen,0,5,0,5,2023-24
2024-05-18,1. FC Heidenheim 1846,(3-0)  1. FC Köln,4,1,1,5,2023-24
2024-05-18,SV Werder Bremen,(1-0)  VfL Bochum 1848,4,1,1,5,2023-24
2024-05-18,VfB Stuttgart,(2-0)  Borussia Mönchengladbach,4,0,0,4,2023-24
2024-05-18,Bayer 04 Leverkusen,(2-0)  FC Augsburg,2,1,1,3,2023-24
2024-05-18,1. FC Union Berlin,(0-0)  SC Freiburg,2,1,1,3,2023-24
2024-05-18,Eintracht Frankfurt,(0-1)  RB Leipzig,2,2,1,4,2023-24
2024-05-18,15.30  TSG 1899 Hoffenheim,(1-2)  FC Bayern München,4,2,1,6,2023-24
2024-05-18,VfL Wolfsburg,(1-1)  1. FSV Mainz 05,1,3,1,4,2023-24
2024-05-18,Borussia Dortmund,(2-0)  SV Darmstadt 98,4,0,0,4,2023-24
