date,home,away,home_score,away_score,btts,total_goals,season
2022-02-05,18.00  FC Internazionale Milano,(1-0)  AC Milan,1,2,1,3,2021-22
2022-02-05,20.50  ACF Fiorentina,(0-0)  SS Lazio,0,3,0,3,2021-22
2022-02-06,Bologna FC 1909,Empoli FC,0,0,0,0,2021-22
2022-02-06,UC Sampdoria,(2-0)  US Sassuolo Calcio,4,0,0,4,2021-22
2022-02-06,18.00  Udinese Calcio,(0-0)  Torino FC,2,0,0,2,2021-22
2022-02-06,12.30  Atalanta BC,(0-0)  Cagliari Calcio,1,2,1,3,2021-22
2022-02-06,15.00  Venezia FC,(0-0)  SSC Napoli,0,2,0,2,2021-22
2022-02-06,20.45  Juventus FC,(1-0)  Hellas Verona FC,2,0,0,2,2021-22
2022-02-07,20.45  US Salernitana 1919,(2-2)  Spezia Calcio,2,2,1,4,2021-22
2022-02-12,15.00  SS Lazio,(1-0)  Bologna FC 1909,3,0,0,3,2021-22
2022-02-12,18.00  SSC Napoli,(1-0)  FC Internazionale Milano,1,1,1,2,2021-22
2022-02-12,20.45  Torino FC,(1-1)  Venezia FC,1,2,1,3,2021-22
2022-02-13,12.30  AC Milan,(1-0)  UC Sampdoria,1,0,0,1,2021-22
2022-02-13,15.00  Hellas Verona FC,(2-0)  Udinese Calcio,4,0,0,4,2021-22
2022-02-13,Genoa CFC,(1-1)  US Salernitana 1919,1,1,1,2,2021-22
2022-02-13,Empoli FC,(1-0)  Cagliari Calcio,1,1,1,2,2021-22
2022-02-13,18.00  US Sassuolo Calcio,(0-1)  AS Roma,2,2,1,4,2021-22
2022-02-13,20.45  Atalanta BC,(0-0)  Juventus FC,1,1,1,2,2021-22
2022-02-14,20.45  Spezia Calcio,(0-1)  ACF Fiorentina,1,2,1,3,2021-22
2022-02-18,20.45  Juventus FC,(1-0)  Torino FC,1,1,1,2,2021-22
2022-02-19,20.45  US Salernitana 1919,(1-1)  AC Milan,2,2,1,4,2021-22
2022-02-19,15.00  UC Sampdoria,(2-0)  Empoli FC,2,0,0,2,2021-22
2022-02-19,18.00  AS Roma,(0-2)  Hellas Verona FC,2,2,1,4,2021-22
2022-02-20,12.30  ACF Fiorentina,(0-0)  Atalanta BC,1,0,0,1,2021-22
2022-02-20,15.00  Venezia FC,(1-1)  Genoa CFC,1,1,1,2,2021-22
2022-02-20,18.00  FC Internazionale Milano,(0-2)  US Sassuolo Calcio,0,2,0,2,2021-22
2022-02-20,20.45  Udinese Calcio,(1-1)  SS Lazio,1,1,1,2,2021-22
2022-02-21,19.00  Cagliari Calcio,(0-0)  SSC Napoli,1,1,1,2,2021-22
2022-02-21,21.00  Bologna FC 1909,(1-1)  Spezia Calcio,2,1,1,3,2021-22
2022-02-25,21.05  Genoa CFC,FC Internazionale Milano,0,0,0,0,2021-22
2022-02-25,18.50  AC Milan,(1-0)  Udinese Calcio,1,1,1,2,2021-22
2022-02-26,20.50  US Sassuolo Calcio,(1-0)  ACF Fiorentina,2,1,1,3,2021-22
2022-02-26,15.05  US Salernitana 1919,(0-1)  Bologna FC 1909,1,1,1,2,2021-22
2022-02-26,18.05  Empoli FC,(1-2)  Juventus FC,2,3,1,5,2021-22
2022-02-27,12.35  Torino FC,(0-1)  Cagliari Calcio,1,2,1,3,2021-22
2022-02-27,15.05  Hellas Verona FC,(0-0)  Venezia FC,3,1,1,4,2021-22
2022-02-27,18.05  Spezia Calcio,(0-0)  AS Roma,0,1,0,1,2021-22
2022-02-27,20.50  SS Lazio,(0-0)  SSC Napoli,1,2,1,3,2021-22
2022-02-28,20.50  Atalanta BC,(2-0)  UC Sampdoria,4,0,0,4,2021-22
2022-03-04,20.45  FC Internazionale Milano,(2-0)  US Salernitana 1919,5,0,0,5,2021-22
2022-03-05,20.45  Cagliari Calcio,(0-2)  SS Lazio,0,3,0,3,2021-22
2022-03-05,15.00  Udinese Calcio,(2-1)  UC Sampdoria,2,1,1,3,2021-22
2022-03-05,18.00  AS Roma,(1-0)  Atalanta BC,1,0,0,1,2021-22
2022-03-06,20.45  SSC Napoli,(0-0)  AC Milan,0,1,0,1,2021-22
2022-03-06,18.00  Juventus FC,(1-0)  Spezia Calcio,1,0,0,1,2021-22
2022-03-06,Bologna FC 1909,Torino FC,0,0,0,0,2021-22
2022-03-06,12.30  Genoa CFC,Empoli FC,0,0,0,0,2021-22
2022-03-06,15.00  Venezia FC,(1-3)  US Sassuolo Calcio,1,4,1,5,2021-22
2022-03-06,15.05  ACF Fiorentina,(1-1)  Hellas Verona FC,1,1,1,2,2021-22
2022-03-12,18.00  UC Sampdoria,(0-2)  Juventus FC,1,3,1,4,2021-22
2022-03-12,15.00  Spezia Calcio,(0-0)  Cagliari Calcio,2,0,0,2,2021-22
2022-03-12,US Salernitana 1919,(1-2)  US Sassuolo Calcio,2,2,1,4,2021-22
2022-03-12,20.45  AC Milan,(1-0)  Empoli FC,1,0,0,1,2021-22
2022-03-13,Atalanta BC,Genoa CFC,0,0,0,0,2021-22
2022-03-13,20.45  Torino FC,(1-0)  FC Internazionale Milano,1,1,1,2,2021-22
2022-03-13,18.00  Udinese Calcio,(1-0)  AS Roma,1,1,1,2,2021-22
2022-03-13,12.30  ACF Fiorentina,(0-0)  Bologna FC 1909,1,0,0,1,2021-22
2022-03-13,15.00  Hellas Verona FC,(0-1)  SSC Napoli,1,2,1,3,2021-22
2022-03-14,20.45  SS Lazio,(0-0)  Venezia FC,1,0,0,1,2021-22
2022-03-18,18.45  US Sassuolo Calcio,(1-1)  Spezia Calcio,4,1,1,5,2021-22
2022-03-18,21.00  Genoa CFC,(1-0)  Torino FC,1,0,0,1,2021-22
2022-03-19,15.00  SSC Napoli,(0-1)  Udinese Calcio,2,1,1,3,2021-22
2022-03-19,18.00  FC Internazionale Milano,(0-0)  ACF Fiorentina,1,1,1,2,2021-22
2022-03-19,20.45  Cagliari Calcio,(0-0)  AC Milan,0,1,0,1,2021-22
2022-03-20,20.45  Bologna FC 1909,(0-0)  Atalanta BC,0,1,0,1,2021-22
2022-03-20,18.00  AS Roma,(3-0)  SS Lazio,3,0,0,3,2021-22
2022-03-20,Empoli FC,(1-0)  Hellas Verona FC,1,1,1,2,2021-22
2022-03-20,15.00  Juventus FC,(2-0)  US Salernitana 1919,2,0,0,2,2021-22
2022-03-20,12.30  Venezia FC,(0-2)  UC Sampdoria,0,2,0,2,2021-22
2022-04-02,15.00  Spezia Calcio,(0-0)  Venezia FC,1,0,0,1,2021-22
2022-04-02,18.00  SS Lazio,(1-0)  US Sassuolo Calcio,2,1,1,3,2021-22
2022-04-02,20.45  US Salernitana 1919,(0-1)  Torino FC,0,1,0,1,2021-22
2022-04-03,12.30  ACF Fiorentina,(0-0)  Empoli FC,1,0,0,1,2021-22
2022-04-03,15.00  Udinese Calcio,(2-1)  Cagliari Calcio,5,1,1,6,2021-22
2022-04-03,Atalanta BC,(0-2)  SSC Napoli,1,3,1,4,2021-22
2022-04-03,18.00  UC Sampdoria,(0-1)  AS Roma,0,1,0,1,2021-22
2022-04-03,20.50  Juventus FC,(0-1)  FC Internazionale Milano,0,1,0,1,2021-22
2022-04-04,20.45  AC Milan,Bologna FC 1909,0,0,0,0,2021-22
2022-04-04,18.30  Hellas Verona FC,(1-0)  Genoa CFC,1,0,0,1,2021-22
2022-04-09,15.00  Empoli FC,Spezia Calcio,0,0,0,0,2021-22
2022-04-09,18.00  FC Internazionale Milano,(2-0)  Hellas Verona FC,2,0,0,2,2021-22
2022-04-09,20.45  Cagliari Calcio,(1-1)  Juventus FC,1,2,1,3,2021-22
2022-04-10,12.30  Genoa CFC,(0-2)  SS Lazio,1,4,1,5,2021-22
2022-04-10,15.00  Venezia FC,(0-1)  Udinese Calcio,1,2,1,3,2021-22
2022-04-10,US Sassuolo Calcio,(1-0)  Atalanta BC,2,1,1,3,2021-22
2022-04-10,SSC Napoli,(0-1)  ACF Fiorentina,2,3,1,5,2021-22
2022-04-10,18.00  AS Roma,(0-1)  US Salernitana 1919,2,1,1,3,2021-22
2022-04-10,20.45  Torino FC,AC Milan,0,0,0,0,2021-22
2022-04-11,20.45  Bologna FC 1909,(0-0)  UC Sampdoria,2,0,0,2,2021-22
2022-04-15,21.00  AC Milan,(1-0)  Genoa CFC,2,0,0,2,2021-22
2022-04-15,19.00  Spezia Calcio,(0-1)  FC Internazionale Milano,1,3,1,4,2021-22
2022-04-16,12.30  Cagliari Calcio,(1-0)  US Sassuolo Calcio,1,0,0,1,2021-22
2022-04-16,14.30  Udinese Calcio,(1-0)  Empoli FC,4,1,1,5,2021-22
2022-04-16,UC Sampdoria,(1-2)  US Salernitana 1919,1,2,1,3,2021-22
2022-04-16,16.30  ACF Fiorentina,(1-0)  Venezia FC,1,0,0,1,2021-22
2022-04-16,18.30  Juventus FC,(0-0)  Bologna FC 1909,1,1,1,2,2021-22
2022-04-16,20.45  SS Lazio,(0-0)  Torino FC,1,1,1,2,2021-22
2022-04-18,19.00  SSC Napoli,(1-0)  AS Roma,1,1,1,2,2021-22
2022-04-18,21.00  Atalanta BC,(0-1)  Hellas Verona FC,1,2,1,3,2021-22
2022-04-20,18.45  Udinese Calcio,(0-0)  US Salernitana 1919,0,1,0,1,2021-22
2022-04-23,18.00  FC Internazionale Milano,(2-0)  AS Roma,3,1,1,4,2021-22
2022-04-23,20.45  Hellas Verona FC,(0-1)  UC Sampdoria,1,1,1,2,2021-22
2022-04-23,15.00  Venezia FC,(0-1)  Atalanta BC,1,3,1,4,2021-22
2022-04-23,Torino FC,(1-0)  Spezia Calcio,2,1,1,3,2021-22
2022-04-24,12.30  US Salernitana 1919,(1-0)  ACF Fiorentina,2,1,1,3,2021-22
2022-04-24,15.00  Empoli FC,(0-1)  SSC Napoli,3,2,1,5,2021-22
2022-04-24,Bologna FC 1909,(1-1)  Udinese Calcio,2,2,1,4,2021-22
2022-04-24,18.00  Genoa CFC,(0-0)  Cagliari Calcio,1,0,0,1,2021-22
2022-04-24,20.45  SS Lazio,(1-0)  AC Milan,1,2,1,3,2021-22
2022-04-25,20.45  US Sassuolo Calcio,(1-1)  Juventus FC,1,2,1,3,2021-22
2022-04-27,18.00  ACF Fiorentina,(0-2)  Udinese Calcio,0,4,0,4,2021-22
2022-04-27,20.15  Bologna FC 1909,(1-1)  FC Internazionale Milano,2,1,1,3,2021-22
2022-04-27,Atalanta BC,(2-2)  Torino FC,4,4,1,8,2021-22
2022-04-30,20.45  Spezia Calcio,(2-1)  SS Lazio,3,4,1,7,2021-22
2022-04-30,18.00  UC Sampdoria,(1-0)  Genoa CFC,1,0,0,1,2021-22
2022-04-30,15.00  SSC Napoli,(4-0)  US Sassuolo Calcio,6,1,1,7,2021-22
2022-04-30,Cagliari Calcio,(0-2)  Hellas Verona FC,1,2,1,3,2021-22
2022-05-01,12.30  Juventus FC,(1-0)  Venezia FC,2,1,1,3,2021-22
2022-05-01,15.00  AC Milan,(0-0)  ACF Fiorentina,1,0,0,1,2021-22
2022-05-01,Empoli FC,(0-0)  Torino FC,1,3,1,4,2021-22
2022-05-01,18.00  Udinese Calcio,(0-2)  FC Internazionale Milano,1,2,1,3,2021-22
2022-05-01,20.45  AS Roma,Bologna FC 1909,0,0,0,0,2021-22
2022-05-02,20.45  Atalanta BC,(0-1)  US Salernitana 1919,1,1,1,2,2021-22
2022-05-05,18.00  US Salernitana 1919,(1-0)  Venezia FC,2,1,1,3,2021-22
2022-05-06,18.45  FC Internazionale Milano,(2-2)  Empoli FC,4,2,1,6,2021-22
2022-05-06,21.00  Genoa CFC,(0-0)  Juventus FC,2,1,1,3,2021-22
2022-05-07,20.45  SS Lazio,(1-0)  UC Sampdoria,2,0,0,2,2021-22
2022-05-07,15.00  Torino FC,(0-0)  SSC Napoli,0,1,0,1,2021-22
2022-05-07,18.00  US Sassuolo Calcio,(1-0)  Udinese Calcio,1,1,1,2,2021-22
2022-05-08,12.30  Spezia Calcio,(1-1)  Atalanta BC,1,3,1,4,2021-22
2022-05-08,15.00  Venezia FC,(2-1)  Bologna FC 1909,4,3,1,7,2021-22
2022-05-08,18.00  US Salernitana 1919,(0-0)  Cagliari Calcio,1,1,1,2,2021-22
2022-05-08,20.45  Hellas Verona FC,(1-1)  AC Milan,1,3,1,4,2021-22
2022-05-09,20.45  ACF Fiorentina,(2-0)  AS Roma,2,0,0,2,2021-22
2022-05-14,15.00  Empoli FC,(1-0)  US Salernitana 1919,1,1,1,2,2021-22
2022-05-14,18.00  Udinese Calcio,(1-2)  Spezia Calcio,2,3,1,5,2021-22
2022-05-14,Hellas Verona FC,(0-1)  Torino FC,0,1,0,1,2021-22
2022-05-14,20.45  AS Roma,(0-1)  Venezia FC,1,1,1,2,2021-22
2022-05-15,15.05  SSC Napoli,(1-0)  Genoa CFC,3,0,0,3,2021-22
2022-05-15,20.45  Cagliari Calcio,(0-1)  FC Internazionale Milano,1,3,1,4,2021-22
2022-05-15,12.35  Bologna FC 1909,(0-1)  US Sassuolo Calcio,1,3,1,4,2021-22
2022-05-15,18.00  AC Milan,(0-0)  Atalanta BC,2,0,0,2,2021-22
2022-05-16,18.30  UC Sampdoria,(2-0)  ACF Fiorentina,4,1,1,5,2021-22
2022-05-16,20.45  Juventus FC,(2-0)  SS Lazio,2,2,1,4,2021-22
2022-05-20,20.45  Torino FC,(0-2)  AS Roma,0,3,0,3,2021-22
2022-05-21,ACF Fiorentina,(1-0)  Juventus FC,2,0,0,2,2021-22
2022-05-21,17.15  Genoa CFC,(0-0)  Bologna FC 1909,0,1,0,1,2021-22
2022-05-21,20.45  SS Lazio,(2-2)  Hellas Verona FC,3,3,1,6,2021-22
2022-05-21,20.50  Atalanta BC,(0-0)  Empoli FC,0,1,0,1,2021-22
2022-05-22,21.00  Venezia FC,Cagliari Calcio,0,0,0,0,2021-22
2022-05-22,18.05  FC Internazionale Milano,(0-0)  UC Sampdoria,3,0,0,3,2021-22
2022-05-22,US Salernitana 1919,(0-3)  Udinese Calcio,0,4,0,4,2021-22
2022-05-22,12.30  Spezia Calcio,(0-3)  SSC Napoli,0,3,0,3,2021-22
2022-05-22,18.00  US Sassuolo Calcio,(0-3)  AC Milan,0,3,0,3,2021-22
2022-08-13,18.30  UC Sampdoria,(0-1)  Atalanta BC,0,2,0,2,2022-23
2022-08-13,AC Milan,(2-2)  Udinese Calcio,4,2,1,6,2022-23
2022-08-13,20.45  US Lecce,(0-1)  FC Internazionale Milano,1,2,1,3,2022-23
2022-08-13,AC Monza,(0-1)  Torino FC,1,2,1,3,2022-23
2022-08-14,18.30  ACF Fiorentina,(2-1)  US Cremonese,3,2,1,5,2022-23
2022-08-14,SS Lazio,(0-1)  Bologna FC 1909,2,1,1,3,2022-23
2022-08-14,20.45  US Salernitana 1919,(0-1)  AS Roma,0,1,0,1,2022-23
2022-08-14,Spezia Calcio,(1-0)  Empoli FC,1,0,0,1,2022-23
2022-08-15,20.45  Juventus FC,(2-0)  US Sassuolo Calcio,3,0,0,3,2022-23
2022-08-15,18.30  Hellas Verona FC,(1-2)  SSC Napoli,2,5,1,7,2022-23
2022-08-20,18.30  Udinese Calcio,US Salernitana 1919,0,0,0,0,2022-23
2022-08-20,Torino FC,SS Lazio,0,0,0,0,2022-23
2022-08-20,20.45  US Sassuolo Calcio,(1-0)  US Lecce,1,0,0,1,2022-23
2022-08-20,FC Internazionale Milano,(1-0)  Spezia Calcio,3,0,0,3,2022-23
2022-08-21,18.30  SSC Napoli,(2-0)  AC Monza,4,0,0,4,2022-23
2022-08-21,Empoli FC,ACF Fiorentina,0,0,0,0,2022-23
2022-08-21,20.45  Bologna FC 1909,(1-1)  Hellas Verona FC,1,1,1,2,2022-23
2022-08-21,Atalanta BC,(1-0)  AC Milan,1,1,1,2,2022-23
2022-08-22,18.30  AS Roma,(0-0)  US Cremonese,1,0,0,1,2022-23
2022-08-22,20.45  UC Sampdoria,Juventus FC,0,0,0,0,2022-23
2022-08-26,20.45  SS Lazio,(1-0)  FC Internazionale Milano,3,1,1,4,2022-23
2022-08-26,18.30  AC Monza,(1-1)  Udinese Calcio,1,2,1,3,2022-23
2022-08-27,18.30  Juventus FC,(1-0)  AS Roma,1,1,1,2,2022-23
2022-08-27,US Cremonese,(0-1)  Torino FC,1,2,1,3,2022-23
2022-08-27,20.45  Spezia Calcio,(2-1)  US Sassuolo Calcio,2,2,1,4,2022-23
2022-08-27,AC Milan,(1-0)  Bologna FC 1909,2,0,0,2,2022-23
2022-08-28,18.30  US Salernitana 1919,(2-0)  UC Sampdoria,4,0,0,4,2022-23
2022-08-28,Hellas Verona FC,(0-0)  Atalanta BC,0,1,0,1,2022-23
2022-08-28,20.45  US Lecce,(1-1)  Empoli FC,1,1,1,2,2022-23
2022-08-28,ACF Fiorentina,SSC Napoli,0,0,0,0,2022-23
2022-08-30,FC Internazionale Milano,(2-0)  US Cremonese,3,1,1,4,2022-23
2022-08-30,20.45  AS Roma,(2-0)  AC Monza,3,0,0,3,2022-23
2022-08-30,18.30  US Sassuolo Calcio,AC Milan,0,0,0,0,2022-23
2022-08-31,18.30  Udinese Calcio,(1-0)  ACF Fiorentina,1,0,0,1,2022-23
2022-08-31,UC Sampdoria,(0-1)  SS Lazio,1,1,1,2,2022-23
2022-08-31,Empoli FC,(1-0)  Hellas Verona FC,1,1,1,2,2022-23
2022-08-31,20.45  SSC Napoli,(1-1)  US Lecce,1,1,1,2,2022-23
2022-08-31,Juventus FC,(1-0)  Spezia Calcio,2,0,0,2,2022-23
2022-09-01,20.45  Bologna FC 1909,(0-0)  US Salernitana 1919,1,1,1,2,2022-23
2022-09-01,Atalanta BC,(1-0)  Torino FC,3,1,1,4,2022-23
2022-09-03,15.00  ACF Fiorentina,(1-1)  Juventus FC,1,1,1,2,2022-23
2022-09-03,18.00  AC Milan,(1-1)  FC Internazionale Milano,3,2,1,5,2022-23
2022-09-03,20.45  SS Lazio,(1-1)  SSC Napoli,1,2,1,3,2022-23
2022-09-04,20.45  Udinese Calcio,(1-0)  AS Roma,4,0,0,4,2022-23
2022-09-04,18.00  Hellas Verona FC,(2-1)  UC Sampdoria,2,1,1,3,2022-23
2022-09-04,15.00  Spezia Calcio,(1-1)  Bologna FC 1909,2,2,1,4,2022-23
2022-09-04,12.30  US Cremonese,US Sassuolo Calcio,0,0,0,0,2022-23
2022-09-05,18.30  US Salernitana 1919,(1-1)  Empoli FC,2,2,1,4,2022-23
2022-09-05,AC Monza,(0-0)  Atalanta BC,0,2,0,2,2022-23
2022-09-05,20.45  Torino FC,(1-0)  US Lecce,1,0,0,1,2022-23
2022-09-10,15.00  SSC Napoli,(0-0)  Spezia Calcio,1,0,0,1,2022-23
2022-09-10,18.00  FC Internazionale Milano,(0-0)  Torino FC,1,0,0,1,2022-23
2022-09-10,20.45  UC Sampdoria,(0-1)  AC Milan,1,2,1,3,2022-23
2022-09-11,20.45  Juventus FC,(0-2)  US Salernitana 1919,2,2,1,4,2022-23
2022-09-11,18.00  SS Lazio,(0-0)  Hellas Verona FC,2,0,0,2,2022-23
2022-09-11,Bologna FC 1909,(0-0)  ACF Fiorentina,2,1,1,3,2022-23
2022-09-11,US Lecce,(0-1)  AC Monza,1,1,1,2,2022-23
2022-09-11,15.00  US Sassuolo Calcio,(1-0)  Udinese Calcio,1,3,1,4,2022-23
2022-09-11,12.30  Atalanta BC,(0-0)  US Cremonese,1,1,1,2,2022-23
2022-09-12,20.45  Empoli FC,(1-1)  AS Roma,1,2,1,3,2022-23
2022-09-16,20.45  US Salernitana 1919,(0-1)  US Lecce,1,2,1,3,2022-23
2022-09-17,15.00  Bologna FC 1909,(0-0)  Empoli FC,0,1,0,1,2022-23
2022-09-17,18.00  Spezia Calcio,(1-1)  UC Sampdoria,2,1,1,3,2022-23
2022-09-17,20.45  Torino FC,(0-0)  US Sassuolo Calcio,0,1,0,1,2022-23
2022-09-18,20.45  AC Milan,(0-0)  SSC Napoli,1,2,1,3,2022-23
2022-09-18,US Cremonese,(0-3)  SS Lazio,0,4,0,4,2022-23
2022-09-18,18.00  AS Roma,(0-1)  Atalanta BC,0,1,0,1,2022-23
2022-09-18,15.00  AC Monza,(0-0)  Juventus FC,1,0,0,1,2022-23
2022-09-18,ACF Fiorentina,(1-0)  Hellas Verona FC,2,0,0,2,2022-23
2022-09-18,12.30  Udinese Calcio,(1-1)  FC Internazionale Milano,3,1,1,4,2022-23
2022-10-01,15.00  SSC Napoli,(3-1)  Torino FC,3,1,1,4,2022-23
2022-10-01,18.00  FC Internazionale Milano,(1-1)  AS Roma,1,2,1,3,2022-23
2022-10-01,20.45  Empoli FC,(0-0)  AC Milan,1,3,1,4,2022-23
2022-10-02,18.00  Atalanta BC,(0-0)  ACF Fiorentina,1,0,0,1,2022-23
2022-10-02,US Lecce,(1-1)  US Cremonese,1,1,1,2,2022-23
2022-10-02,20.45  Juventus FC,(1-0)  Bologna FC 1909,3,0,0,3,2022-23
2022-10-02,15.00  US Sassuolo Calcio,(2-0)  US Salernitana 1919,5,0,0,5,2022-23
2022-10-02,12.30  SS Lazio,(2-0)  Spezia Calcio,4,0,0,4,2022-23
2022-10-02,UC Sampdoria,(0-1)  AC Monza,0,3,0,3,2022-23
2022-10-03,20.45  Hellas Verona FC,(1-0)  Udinese Calcio,1,2,1,3,2022-23
2022-10-08,15.00  US Sassuolo Calcio,(0-1)  FC Internazionale Milano,1,2,1,3,2022-23
2022-10-08,18.00  AC Milan,(1-0)  Juventus FC,2,0,0,2,2022-23
2022-10-08,20.45  Bologna FC 1909,(1-0)  UC Sampdoria,1,1,1,2,2022-23
2022-10-09,12.30  Torino FC,(0-0)  Empoli FC,1,1,1,2,2022-23
2022-10-09,15.00  Udinese Calcio,(0-1)  Atalanta BC,2,2,1,4,2022-23
2022-10-09,US Salernitana 1919,(1-0)  Hellas Verona FC,2,1,1,3,2022-23
2022-10-09,AC Monza,(1-0)  Spezia Calcio,2,0,0,2,2022-23
2022-10-09,18.00  US Cremonese,(0-1)  SSC Napoli,1,4,1,5,2022-23
2022-10-09,20.45  AS Roma,(1-1)  US Lecce,2,1,1,3,2022-23
2022-10-10,20.45  ACF Fiorentina,(0-2)  SS Lazio,0,4,0,4,2022-23
2022-10-15,20.45  Atalanta BC,(1-1)  US Sassuolo Calcio,2,1,1,3,2022-23
2022-10-15,15.00  Empoli FC,(1-0)  AC Monza,1,0,0,1,2022-23
2022-10-15,18.00  Torino FC,(0-0)  Juventus FC,0,1,0,1,2022-23
2022-10-16,12.30  FC Internazionale Milano,(1-0)  US Salernitana 1919,2,0,0,2,2022-23
2022-10-16,15.00  SS Lazio,Udinese Calcio,0,0,0,0,2022-23
2022-10-16,Spezia Calcio,(2-1)  US Cremonese,2,2,1,4,2022-23
2022-10-16,18.00  SSC Napoli,(1-1)  Bologna FC 1909,3,2,1,5,2022-23
2022-10-16,20.45  Hellas Verona FC,(1-1)  AC Milan,1,2,1,3,2022-23
2022-10-17,18.30  UC Sampdoria,(0-1)  AS Roma,0,1,0,1,2022-23
2022-10-17,20.45  US Lecce,(1-0)  ACF Fiorentina,1,1,1,2,2022-23
2022-10-21,20.45  Juventus FC,(1-0)  Empoli FC,4,0,0,4,2022-23
2022-10-22,20.45  ACF Fiorentina,(1-2)  FC Internazionale Milano,3,4,1,7,2022-23
2022-10-22,15.00  US Salernitana 1919,(0-0)  Spezia Calcio,1,0,0,1,2022-23
2022-10-22,18.00  AC Milan,(2-0)  AC Monza,4,1,1,5,2022-23
2022-10-23,12.30  Udinese Calcio,(1-1)  Torino FC,1,2,1,3,2022-23
2022-10-23,15.00  Bologna FC 1909,(2-0)  US Lecce,2,0,0,2,2022-23
2022-10-23,18.00  Atalanta BC,(0-1)  SS Lazio,0,2,0,2,2022-23
2022-10-23,20.45  AS Roma,(0-0)  SSC Napoli,0,1,0,1,2022-23
2022-10-24,20.45  US Sassuolo Calcio,(1-1)  Hellas Verona FC,2,1,1,3,2022-23
2022-10-24,18.30  US Cremonese,(0-0)  UC Sampdoria,0,1,0,1,2022-23
2022-10-29,18.00  US Lecce,(0-0)  Juventus FC,0,1,0,1,2022-23
2022-10-29,20.45  FC Internazionale Milano,(2-0)  UC Sampdoria,3,0,0,3,2022-23
2022-10-29,15.00  SSC Napoli,(3-0)  US Sassuolo Calcio,4,0,0,4,2022-23
2022-10-30,20.45  Torino FC,(2-0)  AC Milan,2,1,1,3,2022-23
2022-10-30,18.00  SS Lazio,(1-0)  US Salernitana 1919,1,3,1,4,2022-23
2022-10-30,12.30  Empoli FC,(0-1)  Atalanta BC,0,2,0,2,2022-23
2022-10-30,15.00  Spezia Calcio,(1-1)  ACF Fiorentina,1,2,1,3,2022-23
2022-10-30,US Cremonese,Udinese Calcio,0,0,0,0,2022-23
2022-10-31,18.30  Hellas Verona FC,(1-1)  AS Roma,1,3,1,4,2022-23
2022-10-31,20.45  AC Monza,(0-0)  Bologna FC 1909,1,2,1,3,2022-23
2022-11-04,20.45  Udinese Calcio,(0-1)  US Lecce,1,1,1,2,2022-23
2022-11-05,18.00  Atalanta BC,(1-2)  SSC Napoli,1,2,1,3,2022-23
2022-11-05,20.45  AC Milan,(1-0)  Spezia Calcio,2,1,1,3,2022-23
2022-11-05,15.00  US Salernitana 1919,(2-1)  US Cremonese,2,2,1,4,2022-23
2022-11-05,Empoli FC,(0-0)  US Sassuolo Calcio,1,0,0,1,2022-23
2022-11-06,12.30  Bologna FC 1909,(0-1)  Torino FC,2,1,1,3,2022-23
2022-11-06,15.00  UC Sampdoria,(0-1)  ACF Fiorentina,0,2,0,2,2022-23
2022-11-06,AC Monza,(0-0)  Hellas Verona FC,2,0,0,2,2022-23
2022-11-06,18.00  AS Roma,(0-1)  SS Lazio,0,1,0,1,2022-23
2022-11-06,20.45  Juventus FC,(0-0)  FC Internazionale Milano,2,0,0,2,2022-23
2022-11-08,SSC Napoli,(0-0)  Empoli FC,2,0,0,2,2022-23
2022-11-08,18.30  Spezia Calcio,(1-1)  Udinese Calcio,1,1,1,2,2022-23
2022-11-08,20.45  US Cremonese,AC Milan,0,0,0,0,2022-23
2022-11-09,ACF Fiorentina,(1-0)  US Salernitana 1919,2,1,1,3,2022-23
2022-11-09,20.45  Torino FC,(1-0)  UC Sampdoria,2,0,0,2,2022-23
2022-11-09,FC Internazionale Milano,(3-1)  Bologna FC 1909,6,1,1,7,2022-23
2022-11-09,18.30  US Sassuolo Calcio,(0-0)  AS Roma,1,1,1,2,2022-23
2022-11-09,US Lecce,(2-1)  Atalanta BC,2,1,1,3,2022-23
2022-11-10,18.30  Hellas Verona FC,(0-0)  Juventus FC,0,1,0,1,2022-23
2022-11-10,20.45  SS Lazio,(0-0)  AC Monza,1,0,0,1,2022-23
2022-11-11,20.45  Empoli FC,(0-0)  US Cremonese,2,0,0,2,2022-23
2022-11-12,15.00  SSC Napoli,(2-0)  Udinese Calcio,3,2,1,5,2022-23
2022-11-12,18.00  UC Sampdoria,(0-1)  US Lecce,0,2,0,2,2022-23
2022-11-12,20.45  Bologna FC 1909,(1-0)  US Sassuolo Calcio,3,0,0,3,2022-23
2022-11-13,12.30  Atalanta BC,(1-1)  FC Internazionale Milano,2,3,1,5,2022-23
2022-11-13,15.00  AS Roma,(0-0)  Torino FC,1,1,1,2,2022-23
2022-11-13,AC Monza,(2-0)  US Salernitana 1919,3,0,0,3,2022-23
2022-11-13,Hellas Verona FC,(1-0)  Spezia Calcio,1,2,1,3,2022-23
2022-11-13,18.00  AC Milan,(1-1)  ACF Fiorentina,2,1,1,3,2022-23
2022-11-13,20.45  Juventus FC,(1-0)  SS Lazio,3,0,0,3,2022-23
2023-01-04,20.45  Udinese Calcio,(0-1)  Empoli FC,1,1,1,2,2022-23
2023-01-04,18.30  ACF Fiorentina,(1-0)  AC Monza,1,1,1,2,2022-23
